src,tgt
15+(15*45)=,690
(14-32)+36=,18
(22-32)*49=,-490
25-(23*26)=,-573
(11-26)+11=,-4
47+(39-45)=,41
47*(30-38)=,-376
18*(11-13)=,-36
41+41*23=,984
47+32+11=,90
29-12-19=,-2
25+39-41=,23
16-17-36=,-37
(31-27)+47=,51
(32*36)-26=,1126
22+39-41=,20
17-(43+39)=,-65
11*20-31=,189
(18-10)+44=,52
(39-30)*31=,279
38+26+35=,99
44-21*29=,-565
22*(20-46)=,-572
40*24*30=,28800
34-34*47=,-1564
37-(18+33)=,-14
42+45+27=,114
(19*19)-39=,322
(38-21)+38=,55
15*43-19=,626
10*(34-45)=,-110
48+(37*35)=,1343
(21+36)*17=,969
34+20+31=,85
33+36*23=,861
38*(34-28)=,228
(31+15)*31=,1426
49+39-44=,44
24+34-31=,27
41*13-33=,500
(32+16)*22=,1056
(30-47)*42=,-714
(42*23)-21=,945
34*32-13=,1075
11+22*12=,275
17-(13*48)=,-607
(19-32)*34=,-442
(34-39)+24=,19
37*49+33=,1846
(12+26)-25=,13
24-38+29=,15
(20+46)*23=,1518
36+(45-47)=,34
18*36+42=,690
41-11*43=,-432
49-37-40=,-28
45*(47+37)=,3780
36-29-45=,-38
(21-28)+35=,28
(21-18)+46=,49
29*(32-40)=,-232
21+10*42=,441
(27+37)*35=,2240
32*(47-22)=,800
(47-38)*35=,315
29-(44*14)=,-587
46-(15+27)=,4
49-18*22=,-347
15-(14+20)=,-19
34-(14*27)=,-344
(22*36)-19=,773
43-23-43=,-23
14*14+43=,239
(40+38)*47=,3666
16-34-25=,-43
24*34-18=,798
33*(29-12)=,561
(38*31)+20=,1198
10*(32-23)=,90
(30*28)-47=,793
28*(32+21)=,1484
49*36-34=,1730
31*24+39=,783
(38+43)-29=,52
(26*30)-23=,757
13-(25+37)=,-49
44-27-15=,2
19-21*17=,-338
(42*44)-34=,1814
24*(22+11)=,792
(10-12)+11=,9
(18+48)-44=,22
30*37+25=,1135
(10*33)-10=,320
43*(28-27)=,43
37-24-11=,2
42+17*24=,450
34+(27*29)=,817
(39*44)-48=,1668
(11+19)*45=,1350
11-20-32=,-41
(21+11)-44=,-12
(24+36)-14=,46
(29-47)+45=,27
22-26+16=,12
18*47-46=,800
(21*11)-11=,220
42+16+26=,84
30*34*10=,10200
26-11-13=,2
10-(18+37)=,-45
(23*35)-43=,762
22*(38-19)=,418
(26+35)-45=,16
(22-21)+47=,48
34-31-33=,-30
(35+22)-11=,46
21-(22+16)=,-17
(20+27)-42=,5
19*22+40=,458
25-49-19=,-43
(23+33)-38=,18
(10+28)-30=,8
(35-16)+48=,67
(44*13)-42=,530
11-16+40=,35
19+(31-40)=,10
(45+35)*37=,2960
(27*41)-40=,1067
(36-19)+44=,61
10-19+19=,10
(42+45)-37=,50
(37*44)-16=,1612
(22-18)*25=,100
13-28*43=,-1191
(26+43)*32=,2208
33*(32+23)=,1815
26+37-44=,19
26*(44-28)=,416
45-(24*13)=,-267
49+38+37=,124
33-40*20=,-767
(15+32)*30=,1410
44*(49-11)=,1672
(27*36)+49=,1021
26+11+41=,78
38+(16*49)=,822
(43*36)-10=,1538
(29*35)+25=,1040
40-17*43=,-691
30-29*41=,-1159
34-(47+29)=,-42
(45+47)*45=,4140
11-49*31=,-1508
(18*24)-34=,398
27+18-36=,9
42-(38+47)=,-43
(42+38)-14=,66
35-21+41=,55
33+27+22=,82
32+(46-49)=,29
37+(16-47)=,6
(28-29)*43=,-43
38+41+16=,95
37*(38+47)=,3145
(12+23)*42=,1470
(47-27)*38=,760
(35*47)-32=,1613
32*(49-28)=,672
35*(15+25)=,1400
15+18-32=,1
(30+19)-18=,31
10-46+13=,-23
16*21*41=,13776
(14*10)-46=,94
32-(45*20)=,-868
32-28-25=,-21
24*22+29=,557
35+13+33=,81
41*(48-41)=,287
44+38*44=,1716
26+19+13=,58
28+(14-13)=,29
41*12+14=,506
36*27-16=,956
(28-40)+26=,14
(39+46)*37=,3145
38+41*33=,1391
10-18+20=,12
32+30-44=,18
(19*16)+31=,335
(40+14)*20=,1080
25*38-28=,922
(47*43)+24=,2045
42*(16+47)=,2646
38-38*44=,-1634
26+45+11=,82
19*25*24=,11400
41-18-31=,-8
28*(25-23)=,56
34+(16-42)=,8
35+39-38=,36
(43+26)*40=,2760
32*(48+48)=,3072
27*15*30=,12150
13*31+44=,447
25+(14-21)=,18
(24*39)-31=,905
15+26*39=,1029
(29-34)*29=,-145
19*39*32=,23712
(15-42)*21=,-567
46-14-31=,1
20*39-37=,743
14-47+10=,-23
17-18*18=,-307
(36+17)*46=,2438
(17*39)-44=,619
21+31*36=,1137
45+30-17=,58
11+38+37=,86
49-16+48=,81
49-28-35=,-14
19*(14+47)=,1159
17*37*17=,10693
31+(26*29)=,785
(20+37)-23=,34
39-(38*38)=,-1405
(27*46)+31=,1273
(32+39)*24=,1704
42+(44*39)=,1758
33*(32-27)=,165
12*(43-12)=,372
33*39+10=,1297
21-(37+49)=,-65
17-(43+32)=,-58
12-(23+38)=,-49
(34*12)+26=,434
(28-23)+34=,39
(44-37)+31=,38
(42*31)+38=,1340
(33*44)+37=,1489
47-(33+12)=,2
25+46-27=,44
13+(14*39)=,559
25+14*41=,599
15-44*25=,-1085
19-46+39=,12
39-17*22=,-335
26+42+41=,109
(43-19)+47=,71
15-(49*22)=,-1063
14-(31*20)=,-606
47*35-25=,1620
20+46-25=,41
(33-37)*22=,-88
25-(10*45)=,-425
(22+31)-45=,8
17*28-19=,457
(45-34)+17=,28
44*41-27=,1777
43-42+18=,19
10-23-10=,-23
14-(25*26)=,-636
15-11+32=,36
24+42*46=,1956
23+25-41=,7
14*(41-33)=,112
26*(14-38)=,-624
46-23+33=,56
(20-28)*18=,-144
20*(38-43)=,-100
49*(23-19)=,196
35-(13*40)=,-485
33*48*30=,47520
23+(28-30)=,21
20*(33-17)=,320
31+12*18=,247
(18*20)-48=,312
26-(21+36)=,-31
(44*49)-31=,2125
12*(16+49)=,780
24-35-49=,-60
(35+34)*34=,2346
35+25*20=,535
32*31*18=,17856
(13-29)+26=,10
28-16-26=,-14
44+32-29=,47
43+10-17=,36
43+(15*14)=,253
37*27-13=,986
29-33+15=,11
12-(13+37)=,-38
49*22-24=,1054
(32-17)*34=,510
(10*31)-23=,287
37+20+21=,78
26+37+49=,112
36+(26-33)=,29
45-(39+20)=,-14
12*22*17=,4488
(39-19)+33=,53
15*(32-21)=,165
16-21-31=,-36
17-14+25=,28
(47-48)+37=,36
40-(26+28)=,-14
(14-23)+16=,7
38*38+16=,1460
28+29*21=,637
11-20-24=,-33
11*21+10=,241
(33+14)-48=,-1
46+27-31=,42
20*48+15=,975
47-36+40=,51
36-(17+28)=,-9
(19+18)*48=,1776
21-39*12=,-447
41-(31*41)=,-1230
29*(23-24)=,-29
21*32-39=,633
15+35*31=,1100
49-(14*41)=,-525
34-11+34=,57
11*(19-39)=,-220
35-26-10=,-1
49*38+12=,1874
37-(21*44)=,-887
22+(28-16)=,34
(32*16)+46=,558
19+34-24=,29
21+(36*37)=,1353
26-20*19=,-354
41-21-37=,-17
(11+23)-32=,2
10-35*26=,-900
44*(27-49)=,-968
29+41*45=,1874
(47*11)+21=,538
(39-38)+27=,28
40*22*22=,19360
38-(42*40)=,-1642
21*32-22=,650
(29-24)*41=,205
39-(26+13)=,0
(31*24)+25=,769
21+12*49=,609
48*17*38=,31008
37-31*33=,-986
18-15-21=,-18
44-13-11=,20
(38*22)+21=,857
10+25*39=,985
38+(44-17)=,65
13*42-44=,502
37+37-21=,53
31-36*39=,-1373
(42*35)+11=,1481
40*27+44=,1124
45+34+43=,122
27*(24-43)=,-513
31+45*13=,616
48+24+27=,99
(27+19)*15=,690
20-13*45=,-565
12+(13*44)=,584
15-17-42=,-44
(25*41)-10=,1015
48*36-29=,1699
22-48+16=,-10
14+(33-22)=,25
41-(29*43)=,-1206
(26-16)*28=,280
21-40*44=,-1739
(47+39)-34=,52
35+36-12=,59
43-46-36=,-39
(49+19)*41=,2788
24-22*43=,-922
(44*15)+43=,703
11+(17*20)=,351
26+41*48=,1994
22*18-48=,348
47+(26*28)=,775
33+19*39=,774
(24-31)+49=,42
(40-38)*37=,74
23+(23*12)=,299
(39+15)*48=,2592
(39*21)-28=,791
(10*10)+48=,148
16-19+29=,26
49*23*27=,30429
(14-30)*46=,-736
(15*47)-37=,668
(14*21)+24=,318
20*(13-28)=,-300
27-32+37=,32
40+(47*46)=,2202
38-34-31=,-27
24-27+36=,33
28+41*22=,930
(38+12)*26=,1300
40-11*30=,-290
(25+34)*23=,1357
15+45-19=,41
42-(24+30)=,-12
(46*34)+47=,1611
12+(43-30)=,25
19*(42-33)=,171
40+23*35=,845
27-37*16=,-565
17+47-44=,20
44*(26+20)=,2024
(25*23)+33=,608
(47-36)*49=,539
(27-18)+44=,53
(13-45)+44=,12
10*30-10=,290
42*(26+21)=,1974
46-(17*38)=,-600
(43+47)-21=,69
27+(16*33)=,555
42-14-24=,4
(32+17)*42=,2058
(16-39)+22=,-1
13-(19*30)=,-557
33*(26+12)=,1254
44-(27*15)=,-361
(37+24)-26=,35
19+49*11=,558
32-24+44=,52
(19+11)*13=,390
29*(39-16)=,667
30*31-17=,913
47-46+38=,39
26+48*17=,842
(36-11)*34=,850
(38+48)-49=,37
(11-16)+43=,38
21*(10+39)=,1029
41-(17*16)=,-231
(10+22)-25=,7
17-22*13=,-269
(21-35)*24=,-336
(27+37)-39=,25
(36-28)*31=,248
25+(18-45)=,-2
25-(28+37)=,-40
33+42+18=,93
46*(38+34)=,3312
47+(26-25)=,48
12-(14*34)=,-464
(19-35)+21=,5
(47+22)*44=,3036
33+(12*31)=,405
48+45+19=,112
(39+43)*31=,2542
(43-18)+33=,58
(26+20)*32=,1472
30*38-17=,1123
27-47-31=,-51
14-40*24=,-946
33-(16*39)=,-591
(25-11)+42=,56
18+(48*10)=,498
(16+23)-46=,-7
41*39-36=,1563
(49-23)*39=,1014
41+35*29=,1056
46+19*21=,445
43*(22-26)=,-172
18*(13-14)=,-18
(16-21)+36=,31
20+32*18=,596
15+11+33=,59
13-20+29=,22
43*41+11=,1774
41*43*42=,74046
(24+41)-22=,43
46+(14-26)=,34
20-(21*38)=,-778
44+(41-10)=,75
49*41*40=,80360
(26*32)+27=,859
43-(40+45)=,-42
49+21*14=,343
17*16+48=,320
19*21-36=,363
36+37+15=,88
(18-27)+17=,8
22-40*19=,-738
(31+36)*17=,1139
(10-14)*30=,-120
(13-28)+45=,30
(44-16)+12=,40
34+(25-14)=,45
(24-35)*17=,-187
32+41+30=,103
16+12-44=,-16
16-49+48=,15
(22-46)*20=,-480
44-37*47=,-1695
(29+42)-37=,34
14+43-40=,17
(16+41)*47=,2679
30+(40*16)=,670
(39-31)+30=,38
(37+40)*31=,2387
16-31*21=,-635
(37-34)+33=,36
10+29+21=,60
(28+20)*35=,1680
19-(14*29)=,-387
40*37-20=,1460
(21+11)*39=,1248
28+(33*24)=,820
37+44+31=,112
22*(16+33)=,1078
16-(21+26)=,-31
24*(43-11)=,768
11-12+29=,28
37-29-38=,-30
26-44-41=,-59
42-(16+35)=,-9
13+17-40=,-10
37+45-41=,41
49+(19-34)=,34
39-29+14=,24
49*48*43=,101136
(22+40)*30=,1860
48*37-44=,1732
46+40*24=,1006
(40-24)*47=,752
11+(46-44)=,13
23-(14*42)=,-565
12*(17+32)=,588
(10*14)+45=,185
(43-14)*34=,986
14-16+44=,42
41+(47*10)=,511
21+11+22=,54
21-39*29=,-1110
37*(27+21)=,1776
11+(29-12)=,28
(34-37)*32=,-96
41*44*13=,23452
23*41*17=,16031
20+12-31=,1
44-25-36=,-17
27-(46+15)=,-34
33+(16*35)=,593
13-12-18=,-17
22+(34-26)=,30
36-(24+22)=,-10
(40-10)+37=,67
(13*21)+25=,298
(29-39)*29=,-290
(10*27)+21=,291
26*(38+40)=,2028
(22+43)-32=,33
17+39+33=,89
28-(22+22)=,-16
47-12+22=,57
26-(18+40)=,-32
25-32*22=,-679
27-14*26=,-337
14-(47+22)=,-55
(27+22)-33=,16
(16*10)-38=,122
(18*19)+47=,389
37*38-42=,1364
15-(31*36)=,-1101
(42*17)+29=,743
48*17*37=,30192
29*40*15=,17400
39*45+46=,1801
(35+24)-26=,33
(23+37)*12=,720
48*25*37=,44400
15-20+20=,15
41+(30*30)=,941
(13+20)*39=,1287
(41*40)+12=,1652
23+31-40=,14
(46-47)*24=,-24
(17+42)-23=,36
23-(39+30)=,-46
37*32*26=,30784
(22*36)-39=,753
(21+15)*45=,1620
11*(47+29)=,836
39*45+16=,1771
40*37*11=,16280
(40+25)*25=,1625
(17-40)*11=,-253
(49-22)*37=,999
18+(33-20)=,31
15+10-23=,2
22+40*28=,1142
13*(37-37)=,0
24-(27+35)=,-38
44-(33*25)=,-781
17*32+28=,572
17+35*49=,1732
17*(15+30)=,765
11-33-15=,-37
40+34*47=,1638
19*26*11=,5434
14-(28*41)=,-1134
23+(31*12)=,395
15*33-31=,464
(30*22)-42=,618
15+17-16=,16
40*45-32=,1768
(13-26)*17=,-221
(39-42)+34=,31
14-(33+44)=,-63
(19-14)*30=,150
30*32-42=,918
21+43+41=,105
42*15*34=,21420
24*(43-39)=,96
34+(31*30)=,964
14+(17-38)=,-7
40-(49*32)=,-1528
(25-13)+38=,50
27*27*37=,26973
21+(23-24)=,20
10-(32+15)=,-37
43-37+39=,45
(18+37)-44=,11
10-(31+34)=,-55
15-28-18=,-31
22*29+10=,648
17*(26+17)=,731
12*(12+34)=,552
(33-41)+21=,13
22*42+33=,957
12+45*44=,1992
(15-37)*31=,-682
22+(27-28)=,21
29-(35*18)=,-601
(13-10)+47=,50
37+(15-29)=,23
(41*33)-26=,1327
44+(44*42)=,1892
18*(26-21)=,90
17-22*10=,-203
11+(37-15)=,33
39-34*28=,-913
49+32*44=,1457
28+(41-20)=,49
31-45-40=,-54
(36*14)-12=,492
13+(49*18)=,895
28-(26+42)=,-40
47+37+15=,99
23*28*28=,18032
10*23*22=,5060
28-33*35=,-1127
17*13+20=,241
(22*33)+14=,740
18*34-13=,599
47*10-48=,422
39-48-47=,-56
(32-37)+47=,42
(47+22)-21=,48
11*(45-34)=,121
12+38+29=,79
39*26*27=,27378
11*(20-48)=,-308
43+41*46=,1929
(17+11)*39=,1092
33+12-32=,13
22*47+14=,1048
16*23-18=,350
19-44+46=,21
(23*35)-39=,766
(23+23)-33=,13
38*(24+45)=,2622
40*(31+44)=,3000
21+36+24=,81
49-20-35=,-6
(44*15)+15=,675
21-40*37=,-1459
41+(23*22)=,547
(45-21)*38=,912
37+23*32=,773
33+42*47=,2007
23*(46+28)=,1702
36-38*45=,-1674
34+28+10=,72
(13-29)+48=,32
15*40-49=,551
(25-38)*16=,-208
23-10*22=,-197
45+14-46=,13
34+38-44=,28
23+13+36=,72
20-45+19=,-6
(43-13)*35=,1050
28*(16-45)=,-812
(40+42)*44=,3608
17*(47+38)=,1445
20*33+47=,707
(20*12)+34=,274
22+(14-37)=,-1
39-46+41=,34
19+(34*11)=,393
48*(10+18)=,1344
(13+36)*20=,980
25+38*14=,557
29+20+28=,77
(42*45)-10=,1880
35*32-26=,1094
44+46-34=,56
(16*43)-46=,642
32*25*24=,19200
49+(40*20)=,849
49-(15*47)=,-656
29*25-20=,705
(48*10)-40=,440
44+34+49=,127
(21*25)+19=,544
36-44+29=,21
14-34-32=,-52
17+(11-24)=,4
16+(47*41)=,1943
(43+39)-20=,62
42-(33+27)=,-18
(33+47)-49=,31
40+15+29=,84
(49*29)+16=,1437
40-11*48=,-488
17*(35-19)=,272
(46*11)-35=,471
27-(39*45)=,-1728
(17-13)*43=,172
49+(22*10)=,269
(43+17)*13=,780
38*(18-18)=,0
34*(17+24)=,1394
22*35*26=,20020
(23*38)-44=,830
(18*22)-42=,354
(49+44)*14=,1302
32+(33-19)=,46
35-(15*43)=,-610
40*41-30=,1610
13-(43+21)=,-51
(42-35)*28=,196
14+(35*20)=,714
14*25-25=,325
41-(16*13)=,-167
43+39*14=,589
21+43*22=,967
24-16+32=,40
20+36*37=,1352
(27-40)*28=,-364
13+43-21=,35
39-(14+49)=,-24
(47+45)*41=,3772
13-(20+39)=,-46
25+(35-10)=,50
(12+32)-43=,1
40-42-42=,-44
(32+24)*41=,2296
(31-37)+49=,43
24+26*34=,908
(33-10)+46=,69
45*38*37=,63270
41+(38-21)=,58
(21-42)+34=,13
18+(10-32)=,-4
45+26+33=,104
17+10+28=,55
(32-29)*19=,57
41-16-15=,10
(47*10)-23=,447
27-(24*37)=,-861
42*39*12=,19656
(33+18)-23=,28
33*(13+37)=,1650
22-37+27=,12
47*(24-30)=,-282
18*20*45=,16200
10*20-26=,174
35-(41+22)=,-28
40-40*13=,-480
44*23+17=,1029
26-20-47=,-41
29*(45+27)=,2088
42+17-17=,42
41-13*41=,-492
45*(12-24)=,-540
49*10-43=,447
(34-15)*30=,570
23+(10*46)=,483
27+(39*10)=,417
16+(42*23)=,982
16*18*33=,9504
47+44*36=,1631
48*48*42=,96768
(12-13)*30=,-30
10*(47+42)=,890
38-(26*29)=,-716
12*21+16=,268
(38-10)*18=,504
33*30-16=,974
20-25+13=,8
(49-30)+32=,51
29-(49+42)=,-62
36+17+43=,96
(40+17)*35=,1995
23*(23-10)=,299
47-(33*48)=,-1537
(39+23)-46=,16
18-(40*18)=,-702
33*(28+12)=,1320
(16*27)-19=,413
25*(19-19)=,0
27*24-49=,599
33-(34*16)=,-511
29-27*39=,-1024
(49+20)*45=,3105
31*(11+36)=,1457
(39*45)+23=,1778
31*35*44=,47740
45+37*15=,600
47+(21*47)=,1034
31*25-42=,733
(31+28)-10=,49
38+(18-45)=,11
22-37-49=,-64
18+47*48=,2274
38*13+26=,520
(31*17)+28=,555
10*(13-43)=,-300
23*23*38=,20102
11*49*10=,5390
33*49*29=,46893
21*(35-20)=,315
14*13+27=,209
30*43-49=,1241
46-11+27=,62
14-16+22=,20
32-(14*31)=,-402
44+36-26=,54
15+(12-49)=,-22
45-(10*46)=,-415
(12+24)*30=,1080
13+41-27=,27
47-23+12=,36
13+22*22=,497
39*40+26=,1586
23+47+42=,112
(42-32)*27=,270
26-35+34=,25
28-21-41=,-34
(48*14)-23=,649
32-(23*14)=,-290
34+36-15=,55
40*37+29=,1509
48-(12+13)=,23
47+(38*47)=,1833
19-(24+43)=,-48
25-26-10=,-11
(25+15)*48=,1920
(32-17)+28=,43
35-16*28=,-413
31-16*16=,-225
47-(44+46)=,-43
(39-46)*26=,-182
(34-22)+22=,34
38-(18+30)=,-10
35*(41-21)=,700
20-(41*16)=,-636
(47+33)*43=,3440
26+22-39=,9
41*(27-20)=,287
40*22-12=,868
43-(23+16)=,4
40*(20-18)=,80
13*27-16=,335
(40*37)+49=,1529
49-(28*12)=,-287
22*40-33=,847
22*12+22=,286
(30*15)-35=,415
(46*16)-16=,720
21*(11-26)=,-315
43-21*27=,-524
45-17+48=,76
14*37+36=,554
20*31*44=,27280
26*(20+17)=,962
34*(15+38)=,1802
19+48+37=,104
23-23-49=,-49
(48*29)+43=,1435
16+(27-40)=,3
(12+21)*22=,726
41*17-38=,659
25+(36-23)=,38
(33+47)*45=,3600
44+48*45=,2204
43+20*21=,463
19-(26*14)=,-345
12-39*45=,-1743
35*(30+46)=,2660
(38-29)*30=,270
(13*24)-48=,264
(32-34)+31=,29
48-36-38=,-26
14-40*42=,-1666
17*38-29=,617
12+(42-48)=,6
46-(12*18)=,-170
38*11+17=,435
(19*42)+12=,810
21*10+36=,246
12+37-24=,25
(37*27)-22=,977
13*31*46=,18538
(40-26)*39=,546
(21*23)-30=,453
35*(18+37)=,1925
41*42*11=,18942
(43+21)-28=,36
14*34*20=,9520
30*(10-25)=,-450
22+47-20=,49
40*32*26=,33280
37*19*10=,7030
44*(34-45)=,-484
(49+48)-10=,87
(30+27)*48=,2736
42+10*48=,522
49+18-34=,33
33-16+27=,44
19*16+37=,341
47+14+10=,71
(40*49)-18=,1942
21*11*48=,11088
39*43-31=,1646
(14-30)*34=,-544
13-48+27=,-8
(30*41)-49=,1181
29*22+38=,676
32*46*40=,58880
(47*16)-12=,740
14*(41-40)=,14
23+27-26=,24
19-(22*40)=,-861
22-42-10=,-30
(19+17)*11=,396
40*(16+20)=,1440
34-35+14=,13
27*(18+28)=,1242
15-(18+26)=,-29
42+38*25=,992
31*(35+42)=,2387
33-48*29=,-1359
26*16+24=,440
22+(37*32)=,1206
31-15+30=,46
48*41+28=,1996
21-(13+44)=,-36
34*40*45=,61200
(25+15)*42=,1680
27*(38+45)=,2241
45+44-27=,62
27*(47+36)=,2241
(18+11)-37=,-8
39*40*45=,70200
27-(20+15)=,-8
29-12+24=,41
31*(35+31)=,2046
11*(41+29)=,770
31-(32+10)=,-11
40+(39*42)=,1678
24+(14-14)=,24
(42+29)-27=,44
38+22-49=,11
24-43*49=,-2083
11+14-14=,11
47-(44*15)=,-613
(32*40)+38=,1318
(44-35)+47=,56
48+48*42=,2064
36+(13*16)=,244
(10-25)+11=,-4
(40-27)*17=,221
48*49*44=,103488
32+(48*49)=,2384
48-(27+41)=,-20
38+33+30=,101
32+(43-13)=,62
11*(22+23)=,495
44+41-15=,70
18*28+41=,545
(21*43)-45=,858
38+(30-43)=,25
31-22-29=,-20
28+(13-21)=,20
40*(33-36)=,-120
10+(28*30)=,850
31-22-40=,-31
33-14-45=,-26
21*33-31=,662
(44-44)+14=,14
(17-19)+30=,28
24+30+17=,71
37-44+28=,21
36+(32*19)=,644
39+(22*49)=,1117
30+33+28=,91
32+21+44=,97
(20*25)-48=,452
(27+35)*38=,2356
31-(18+37)=,-24
(18-12)*44=,264
33-(47+29)=,-43
33-(12*38)=,-423
10+42-39=,13
21-(24*41)=,-963
(49-21)*35=,980
(37-15)*42=,924
42*33*33=,45738
(14+36)*38=,1900
11-34+18=,-5
42+(28*41)=,1190
33-(34*43)=,-1429
44+(23-13)=,54
25-(28+29)=,-32
42-17+40=,65
33*(32+33)=,2145
10*(19-28)=,-90
35-26*30=,-745
(47*48)+15=,2271
37*18*40=,26640
40+(26-42)=,24
38*17-33=,613
19*15+25=,310
16-17-49=,-50
23*41+21=,964
(32-37)+34=,29
36+18*45=,846
12-27*37=,-987
49-44+48=,53
46*(25-24)=,46
29*25+39=,764
32+32-36=,28
(42*30)+17=,1277
45+31*25=,820
(40+18)-20=,38
35*23*33=,26565
44*29+31=,1307
27-17+17=,27
36*36*39=,50544
26+39+22=,87
(22+27)-41=,8
(33+40)-45=,28
38-(36*30)=,-1042
22*37-20=,794
(42+43)-16=,69
11+33*26=,869
35-(25*15)=,-340
22*24+46=,574
35*48-42=,1638
12+23-19=,16
(30+43)-19=,54
46+44-25=,65
(34-32)*46=,92
48*48*37=,85248
18+(45-17)=,46
44-(32*48)=,-1492
22+10+17=,49
43-(33+21)=,-11
13+21*29=,622
14+(48-21)=,41
15+10*37=,385
46+(35-33)=,48
(33*40)-16=,1304
(28-11)+15=,32
35-31*31=,-926
(13*12)-24=,132
23*41+23=,966
47*31*18=,26226
29-(21*49)=,-1000
37-22+33=,48
19-31-27=,-39
40+(31*23)=,753
26+47+37=,110
35*(22-19)=,105
36*47+40=,1732
20+21+21=,62
37+37*48=,1813
21-19*49=,-910
35*22*15=,11550
(48*24)-33=,1119
36+18+29=,83
(11*38)-23=,395
(30-40)+47=,37
13-37-45=,-69
(20-35)*35=,-525
16*35*30=,16800
(47+47)-27=,67
48+(48-34)=,62
(23+38)-34=,27
(34+13)-46=,1
15*(20-18)=,30
30+46*24=,1134
(44+21)-45=,20
(26*33)+33=,891
(36*19)-12=,672
33*(12+36)=,1584
45*16+13=,733
32*27-46=,818
(24+25)-16=,33
27+34*40=,1387
(13+47)-35=,25
(33-35)*33=,-66
(43*27)-34=,1127
14*15*10=,2100
39*(14+18)=,1248
46+(44*33)=,1498
26-39*19=,-715
17*10-22=,148
14-(40*19)=,-746
(48+47)-36=,59
46-(27+43)=,-24
29*(11+19)=,870
49-(40*47)=,-1831
47*30-30=,1380
(44*31)-20=,1344
(31*30)-45=,885
12*30-13=,347
19+20*30=,619
26*(13-26)=,-338
(35*45)-15=,1560
(14+46)-12=,48
(35+11)-44=,2
49*(43-19)=,1176
33*37+35=,1256
37-(33*16)=,-491
30-47*39=,-1803
18-(28*15)=,-402
34+47*31=,1491
16+(35-44)=,7
(29+28)-47=,10
31-(26*10)=,-229
26-41+40=,25
25*44+28=,1128
17+41+22=,80
(34*49)-35=,1631
38+(45*25)=,1163
(44-39)*41=,205
25-23+39=,41
47*38-43=,1743
(21*43)+41=,944
(34*45)+31=,1561
38+(40*48)=,1958
33+26*19=,527
43*(31-37)=,-258
(44*44)-12=,1924
35-13+46=,68
(18*39)+17=,719
(45*45)-37=,1988
13-41-14=,-42
28*(30-27)=,84
16*18*35=,10080
37-10+20=,47
25*38+18=,968
26+(18*14)=,278
33*(26+35)=,2013
19*42+35=,833
(44*16)+41=,745
(18-24)+30=,24
33+40+45=,118
21+19-13=,27
46*(31+47)=,3588
36*41-11=,1465
(44+13)*28=,1596
32-28+32=,36
31*(31+40)=,2201
16*40-20=,620
23+33*17=,584
22+(47-17)=,52
(44*21)-10=,914
21+(41-14)=,48
(17*37)+12=,641
25-(10+21)=,-6
27*15*48=,19440
39*(35-32)=,117
36*16*32=,18432
(24*36)-43=,821
38-16+48=,70
(24-16)*22=,176
(29+18)-14=,33
24+47+35=,106
44+39-16=,67
24+(31*25)=,799
26+23+35=,84
10+27*39=,1063
(38+44)-22=,60
(46+24)-16=,54
37+44-17=,64
11-(46+18)=,-53
(13*24)-41=,271
24*42+14=,1022
(25-27)+13=,11
32+(29*10)=,322
40+13+36=,89
41*(13+25)=,1558
27-21-11=,-5
40*36-24=,1416
46*25*11=,12650
(33-33)+46=,46
(17-43)+24=,-2
47+42-24=,65
11-26*10=,-249
31*(44+16)=,1860
33+(25-35)=,23
17*(36+38)=,1258
40-44*14=,-576
10-13-43=,-46
42*(24-46)=,-924
23+22*43=,969
35*28-14=,966
41-45*31=,-1354
(40*25)-10=,990
23-38+30=,15
24+40-36=,28
(15-40)+32=,7
(11-33)*25=,-550
47*39-36=,1797
37*29*44=,47212
44+(40*25)=,1044
(12*15)+13=,193
37-42*28=,-1139
44*(37-15)=,968
16+(49-36)=,29
(10*20)+29=,229
(35+17)*37=,1924
42+(48*11)=,570
43-45+38=,36
(12*29)+45=,393
24*21*43=,21672
(30-15)*46=,690
31-40*49=,-1929
(18*31)+47=,605
39+34*24=,855
28*(41+13)=,1512
42*(30+12)=,1764
32-(13*14)=,-150
19+(29-25)=,23
34-(13*45)=,-551
13*(30+19)=,637
(36-13)+11=,34
43-14*24=,-293
(20*25)+30=,530
38*20-10=,750
22+(10-18)=,14
(37-11)*41=,1066
30-30-18=,-18
11+(26-48)=,-11
40*41+16=,1656
10*(37+11)=,480
(46*18)-31=,797
43+33+25=,101
35+24+20=,79
(26-49)*42=,-966
42+(12*11)=,174
24*34+23=,839
(34*24)+17=,833
(28*36)-44=,964
35*42-23=,1447
27*(49+34)=,2241
41*(49-36)=,533
48+(35-28)=,55
(44*17)-19=,729
(10+27)-14=,23
30-(34+28)=,-32
32*45-11=,1429
(27*30)-24=,786
18*(37-16)=,378
12-35-46=,-69
33*19+44=,671
13+18-27=,4
48*38+29=,1853
(30-19)*49=,539
41+(23*29)=,708
44*(17-45)=,-1232
47+(47*16)=,799
43-(10*41)=,-367
46+(49*12)=,634
15*(18+18)=,540
22*20-36=,404
(43-41)*31=,62
(32+16)*40=,1920
(39+34)*31=,2263
48-46-33=,-31
(40-32)+15=,23
48-(36+27)=,-15
14*42*43=,25284
25*26+37=,687
32+(12-18)=,26
39+(26*30)=,819
18*(17+39)=,1008
43*16*23=,15824
