src,tgt
47+(17-12)=,52
45-47-48=,-50
41+49-44=,46
13-15+49=,47
44-(12+11)=,21
13-11+47=,49
14+17-45=,-14
41-45+44=,40
10+47+13=,70
46+41+46=,133
16-(41+48)=,-73
16-15+45=,46
10-(46+44)=,-80
44+47+49=,140
(43+13)-14=,42
10-42-49=,-81
(46+11)-15=,42
43-41+12=,14
17+43+11=,71
13-47+17=,-17
(15+42)-43=,14
14+(16-47)=,-17
10-10+41=,41
15-49+16=,-18
17+49+46=,112
15+(13-13)=,15
41-15-48=,-22
(12-44)+43=,11
13+46-44=,15
14-(49+45)=,-80
15+(48-47)=,16
45+42-49=,38
13-46-47=,-80
17+(17-12)=,22
46+48+17=,111
43+49-48=,44
(16+46)-44=,18
(48-41)+48=,55
49-12-17=,20
12+(17-16)=,13
44-17+43=,70
17+(14-14)=,17
44-11+12=,45
46+13-16=,43
45-44-49=,-48
(12-10)+41=,43
10-(11+14)=,-15
10-45+45=,10
17-14+10=,13
44-14-45=,-15
47+12-10=,49
(10-47)+13=,-24
11-48+43=,6
44-(14+49)=,-19
16-(11+43)=,-38
45+42+13=,100
16+14-12=,18
(45+42)-14=,73
(49-16)+45=,78
47+11+16=,74
47+(13-12)=,48
45+(44-14)=,75
16-49-17=,-50
14-(15+42)=,-43
43+(17-17)=,43
13+43+46=,102
42+43-14=,71
16+47+11=,74
10+(10-46)=,-26
(16-47)+41=,10
46+45-17=,74
(12-47)+49=,14
(14-43)+11=,-18
46+12+44=,102
44-46-17=,-19
(41+12)-10=,43
47-48-48=,-49
42+(46-42)=,46
12+16-13=,15
17-11-10=,-4
49+42+16=,107
(48-43)+14=,19
48-13-47=,-12
(49+42)-17=,74
15-12-11=,-8
13-16-42=,-45
12+14+42=,68
12-10+49=,51
16-47+10=,-21
(13+42)-41=,14
15-44+46=,17
10-17-12=,-19
(43-44)+16=,15
(12+43)-17=,38
43+45-48=,40
(42-47)+47=,42
16+15-12=,19
10-(44+46)=,-80
12-13-42=,-43
(13+48)-43=,18
(42-46)+16=,12
(47-13)+13=,47
46-44+49=,51
13-(10+14)=,-11
47-(17+14)=,16
48+(45-45)=,48
13-(16+11)=,-14
17-43-14=,-40
41+(16-17)=,40
13+11+44=,68
47-17+16=,46
47-43-43=,-39
(43+13)-13=,43
(43-49)+45=,39
(46+47)-47=,46
(16+13)-45=,-16
42-(42+16)=,-16
42-14+13=,41
42-45+10=,7
17-41-41=,-65
41+11+11=,63
(41+12)-45=,8
17-16+10=,11
41+46+46=,133
13+43-49=,7
42+16+16=,74
49-15+46=,80
42+15-15=,42
46+15+47=,108
14-14+42=,42
43+41+14=,98
48+41+15=,104
12-17-48=,-53
(13-10)+15=,18
(44-45)+49=,48
44-(11+42)=,-9
44+13+46=,103
(49-14)+11=,46
41+(14-48)=,7
48-(47+46)=,-45
48-41+12=,19
13-(14+16)=,-17
11-(16+11)=,-16
(17+49)-42=,24
48-48+42=,42
44+(13-12)=,45
(43-42)+11=,12
(45-13)+47=,79
13-48+44=,9
17-42+44=,19
42+(44-14)=,72
45-47+44=,42
42+16+43=,101
15+44-44=,15
17+47+46=,110
(13+10)-47=,-24
41+11-44=,8
46+(13-46)=,13
(47+43)-14=,76
46+(15-46)=,15
(12-13)+17=,16
46+46-42=,50
17+(45-10)=,52
46-46-45=,-45
45+44+15=,104
(46-42)+41=,45
16-(41+49)=,-74
14-46+42=,10
(17+43)-44=,16
49-(13+11)=,25
(46+12)-42=,16
43-43+17=,17
14+(11-15)=,10
(14+12)-16=,10
10+43+11=,64
44+(11-48)=,7
43+(10-45)=,8
10+(49-42)=,17
12-16-42=,-46
(15-10)+10=,15
16-(16+49)=,-49
46+(45-17)=,74
(16+12)-11=,17
(49+47)-46=,50
46-(49+44)=,-47
11+13-41=,-17
(43-15)+13=,41
43+12-14=,41
46+41-14=,73
12+45-12=,45
12+49+11=,72
(13-43)+44=,14
45-44-14=,-13
43+11-47=,7
42+(10-49)=,3
(17+15)-17=,15
11-(44+14)=,-47
41+44+12=,97
43-10+12=,45
16-49+14=,-19
10+13-44=,-21
(12-42)+14=,-16
(47+43)-46=,44
15-44-45=,-74
13+17+11=,41
(47-14)+15=,48
16+15+14=,45
10-(42+11)=,-43
15+43+46=,104
11+42-10=,43
(42-49)+41=,34
(47+15)-49=,13
(42+11)-15=,38
(43-48)+15=,10
(12-46)+17=,-17
42+(44-48)=,38
(44+17)-46=,15
15+41+15=,71
42+44-14=,72
(11+47)-46=,12
49-42-45=,-38
10+(12-14)=,8
(13-48)+14=,-21
43+16-41=,18
10+48-41=,17
44+11+46=,101
44-(44+48)=,-48
49+46-42=,53
11+49-48=,12
13+42+48=,103
(14-12)+16=,18
44-(17+14)=,13
15-17-16=,-18
44-41+48=,51
47+(15-47)=,15
11-17+12=,6
44+17-14=,47
45+47+43=,135
41-44+48=,45
42+44-10=,76
14-15-14=,-15
14+10-43=,-19
16+15+11=,42
(43+16)-45=,14
48-(42+44)=,-38
15+14+46=,75
10-42-17=,-49
15-(13+12)=,-10
15+(10-45)=,-20
15-41-11=,-37
(42+41)-10=,73
14+(47-15)=,46
(45-16)+46=,75
46-(47+44)=,-45
45-(13+16)=,16
11+15-11=,15
(41+41)-41=,41
(16-14)+49=,51
48+47+46=,141
12-48+10=,-26
16+42-10=,48
(16-47)+45=,14
16+12-12=,16
44+11+42=,97
44-49-46=,-51
(49+17)-17=,49
46-13-14=,19
46-42-16=,-12
10+11+14=,35
42-49-47=,-54
15+(10-10)=,15
42+47+14=,103
10-(42+15)=,-47
(15-11)+48=,52
44-(44+47)=,-47
43+44+13=,100
(49+11)-48=,12
48+46-49=,45
(44-12)+11=,43
(16+49)-14=,51
45-(46+12)=,-13
14-45-12=,-43
41-41-44=,-44
13+45+46=,104
12-14+45=,43
(15-14)+43=,44
(14+49)-44=,19
(11+44)-48=,7
41+(48-44)=,45
43-47+11=,7
12+16-12=,16
14+(12-47)=,-21
(15+13)-42=,-14
14+(43-12)=,45
(44+47)-43=,48
45-47+47=,45
15-12+11=,14
(42-44)+13=,11
15+16-16=,15
11-10+49=,50
(17+16)-13=,20
43-11-10=,22
49+(48-48)=,49
43-(14+10)=,19
15-48+12=,-21
43-15+13=,41
48-48-15=,-15
11-48+16=,-21
48+16-14=,50
47-(12+48)=,-13
17-(17+14)=,-14
15+(13-42)=,-14
17-42+42=,17
41-(15+14)=,12
16+41+49=,106
16+14+45=,75
(11-14)+17=,14
(42+12)-12=,42
12-16-17=,-21
(43-15)+11=,39
17+17+48=,82
47+(10-11)=,46
(41-42)+43=,42
46+46+43=,135
(47-44)+13=,16
(44+44)-41=,47
46-(14+44)=,-12
(47-49)+12=,10
45-(46+15)=,-16
42-(16+10)=,16
41+42-15=,68
44-10+48=,82
13-(12+43)=,-42
14-16-12=,-14
16-(14+49)=,-47
10+13+16=,39
(41-15)+47=,73
11+44-46=,9
17-13+47=,51
43+(47-13)=,77
16+46-42=,20
11-11+48=,48
46+(42-17)=,71
47+45+46=,138
47-44-17=,-14
42+17-13=,46
46+10+16=,72
41-(49+12)=,-20
11-12-17=,-18
(44+46)-13=,77
(13-13)+15=,15
44+(47-11)=,80
44+10+15=,69
(44-12)+46=,78
(14-47)+12=,-21
46-(15+17)=,14
12-(12+45)=,-45
13-15-17=,-19
(17+14)-14=,17
49-13+49=,85
12-(49+16)=,-53
12-(49+44)=,-81
44-(42+12)=,-10
12-48+48=,12
46-41+47=,52
(46-14)+17=,49
45+(42-42)=,45
46+(44-10)=,80
42-13+43=,72
48+(41-42)=,47
(44+15)-44=,15
43-13-46=,-16
46+(47-48)=,45
45+16+47=,108
47-43+42=,46
46+17+45=,108
10-15-43=,-48
(13-17)+13=,9
42-(11+10)=,21
12-(41+15)=,-44
17+(16-13)=,20
16+11+16=,43
(17+13)-43=,-13
17+(48-12)=,53
10+(14-44)=,-20
16+12+10=,38
14+17+10=,41
43+11-11=,43
13-(12+42)=,-41
42+42+42=,126
17+(11-15)=,13
(44-17)+16=,43
(16-41)+47=,22
(13+46)-46=,13
13-10-43=,-40
(49+12)-42=,19
48-14+15=,49
42+(10-46)=,6
47-12-46=,-11
48+42+15=,105
(15-44)+44=,15
14-17+13=,10
(47-41)+13=,19
47+(48-17)=,78
15-14+12=,13
47+17+14=,78
(48+49)-12=,85
(14-41)+44=,17
41+15-43=,13
(49-11)+48=,86
45+14-13=,46
(45-48)+11=,8
41-(17+48)=,-24
10+46+12=,68
42-(43+48)=,-49
(17-41)+12=,-12
12+15+47=,74
16+(14-17)=,13
(17+10)-43=,-16
(47-41)+46=,52
41+49+17=,107
49-49-49=,-49
(15-15)+45=,45
43-(16+14)=,13
49-(16+14)=,19
(49+11)-11=,49
12+(46-13)=,45
43+42-14=,71
12+41+47=,100
48+41+43=,132
(48+11)-42=,17
10-47+14=,-23
42-(11+47)=,-16
(16+10)-13=,13
41+41-49=,33
12-(14+14)=,-16
16+10+43=,69
14-41+42=,15
(48+16)-16=,48
(12-48)+10=,-26
15-17+16=,14
47+10+14=,71
46+(49-47)=,48
15-41-48=,-74
(42-13)+49=,78
45-49-15=,-19
45+41+43=,129
16+43+41=,100
17-14+43=,46
11-15+43=,39
10-49+45=,6
10+(17-47)=,-20
(44-47)+14=,11
42-10-13=,19
(11-44)+47=,14
41+10-10=,41
14+(13-47)=,-20
17-11+42=,48
47-(44+14)=,-11
17+17+46=,80
45+48+41=,134
(41-43)+41=,39
47+10-49=,8
49-12+17=,54
(42-16)+13=,39
10-(10+47)=,-47
17+15-12=,20
14-47-45=,-78
(17-49)+48=,16
15+49-49=,15
14+41-41=,14
17+17-46=,-12
49-(49+17)=,-17
41-43+12=,10
49-17+16=,48
45-(41+14)=,-10
16+13+45=,74
10+(15-10)=,15
13+(44-15)=,42
45+(45-46)=,44
11-47-49=,-85
49-(49+11)=,-11
10-46+10=,-26
47-(10+47)=,-10
(14+17)-47=,-16
49+48+49=,146
13-(47+15)=,-49
49+49-12=,86
13+(49-12)=,50
13+(44-49)=,8
42-44-41=,-43
43+11-17=,37
11-(14+17)=,-20
41-17+16=,40
46+(15-16)=,45
46+(44-13)=,77
46-(10+42)=,-6
(12+41)-45=,8
(46+47)-45=,48
(48+11)-41=,18
(49-12)+45=,82
43-(46+12)=,-15
(43+11)-15=,39
(15+49)-42=,22
(17+43)-42=,18
41+16+11=,68
16+(16-47)=,-15
(43+17)-44=,16
(41-16)+11=,36
11+16+16=,43
47-43-48=,-44
10+45-47=,8
48+11-15=,44
16-47-13=,-44
16-(44+45)=,-73
11-(16+16)=,-21
12-(43+12)=,-43
48-13-15=,20
(41-12)+17=,46
17+47-11=,53
41+13-17=,37
14+42-11=,45
45-(45+17)=,-17
46+12-42=,16
17+44+10=,71
(11-14)+49=,46
10+43+47=,100
(47-16)+42=,73
49-12+10=,47
13+(14-11)=,16
17+14+43=,74
15+46+10=,71
(17-41)+11=,-13
(43+14)-12=,45
49+(10-41)=,18
48+43-41=,50
13+12+14=,39
41+43-17=,67
(13-10)+44=,47
(48-42)+16=,22
(47+10)-16=,41
(16+14)-12=,18
41-(45+45)=,-49
41-48+12=,5
13+49+41=,103
48-45-17=,-14
(48-14)+43=,77
48+(11-15)=,44
(42-12)+17=,47
(49+16)-47=,18
(47+11)-43=,15
47+(14-49)=,12
15+(44-16)=,43
48+14+44=,106
42+17+44=,103
41+46-49=,38
(46-45)+11=,12
17-17+43=,43
12+(42-16)=,38
10-(15+17)=,-22
(49+15)-12=,52
(16+45)-49=,12
45+14-17=,42
(44-47)+13=,10
17+(41-44)=,14
(14-44)+48=,18
11+43-10=,44
48+16-41=,23
45+(46-41)=,50
10+(15-11)=,14
46-42+47=,51
47+43+46=,136
47-42+43=,48
15-46-16=,-47
(41+11)-13=,39
16-44+44=,16
41+48+44=,133
16-43+47=,20
41-(44+42)=,-45
(14+41)-43=,12
10-17+48=,41
44+11+48=,103
45-48+45=,42
12-11-47=,-46
45-(13+47)=,-15
(15-11)+43=,47
12+47-43=,16
49-(49+16)=,-16
17+46-16=,47
13-(44+48)=,-79
17-17+12=,12
15+(49-11)=,53
42-16-17=,9
48+(42-11)=,79
49-(11+17)=,21
(16-42)+44=,18
44+13-48=,9
(15-46)+11=,-20
(46+15)-10=,51
42-13-44=,-15
49-49+12=,12
16-49-43=,-76
(41+42)-43=,40
43+(47-15)=,75
13-(42+45)=,-74
(46+13)-15=,44
(13+10)-49=,-26
49-12+42=,79
(15-17)+12=,10
45+16+14=,75
(47+43)-44=,46
(15-16)+42=,41
(47+11)-11=,47
(15+16)-13=,18
16-(12+49)=,-45
44-12-42=,-10
16-43+11=,-16
42-12+41=,71
(45-11)+47=,81
13-17+10=,6
44+44-10=,78
42+17-46=,13
11+42+45=,98
(14+11)-48=,-23
(11-10)+12=,13
(46+43)-46=,43
(12-10)+48=,50
11+41+41=,93
47-44+13=,16
17-48+16=,-15
12+(46-42)=,16
48+14-13=,49
16-42-47=,-73
11-15+49=,45
47+(12-13)=,46
17-43+13=,-13
(47+45)-47=,45
17-47-43=,-73
17+17+44=,78
14+(45-46)=,13
41+45+14=,100
16-47+13=,-18
12-43-49=,-80
14+(17-11)=,20
(43+48)-43=,48
15-10-41=,-36
11-45-48=,-82
41-45-44=,-48
13-(41+14)=,-42
(17+45)-46=,16
12-(16+42)=,-46
43+42-44=,41
49+(17-11)=,55
10-47+41=,4
13-11-14=,-12
17-43-41=,-67
44+42-10=,76
13-46-46=,-79
45+16-11=,50
14+47+46=,107
41+(49-46)=,44
48-42-44=,-38
49+17+46=,112
45-10+46=,81
42+41+17=,100
(10-47)+14=,-23
45+15+47=,107
11+42+12=,65
41+17-47=,11
11+(49-41)=,19
12-13+47=,46
(43-45)+47=,45
41+46+47=,134
46+12-14=,44
14-46+12=,-20
49-(45+41)=,-37
12+17-44=,-15
10-(11+12)=,-13
17+15-10=,22
12-(11+11)=,-10
15-15-17=,-17
10-45+47=,12
11-10+14=,15
(48+13)-12=,49
17-44+46=,19
49+(43-46)=,46
48-43+47=,52
45-12+43=,76
46-12+41=,75
48+16+16=,80
48-15+16=,49
48-(13+48)=,-13
(12+11)-17=,6
46-14+13=,45
14-(46+14)=,-46
10-(49+47)=,-86
43+10-13=,40
14+46+42=,102
10-(49+15)=,-54
10-44+15=,-19
17+(41-47)=,11
11+46+13=,70
41+(44-11)=,74
(10+13)-11=,12
47+10+11=,68
49+(48-44)=,53
44+(48-42)=,50
48+48+41=,137
16-(49+48)=,-81
42+14+14=,70
47-12-17=,18
48-17-47=,-16
13-(42+48)=,-77
44-(42+44)=,-42
10+(44-49)=,5
48-47+16=,17
49-43-42=,-36
43-48-46=,-51
47-16-48=,-17
47+15+46=,108
45+17+43=,105
43-(46+15)=,-18
(16+46)-46=,16
47-(15+43)=,-11
48+(47-46)=,49
(17+14)-43=,-12
42-(10+41)=,-9
44+14+42=,100
12+49+16=,77
49+(42-11)=,80
47-41+46=,52
41-44-49=,-52
16+12-13=,15
12-15+11=,8
17-13+11=,15
44+48-41=,51
10-(15+12)=,-17
(44-16)+44=,72
41-(49+41)=,-49
14-(42+45)=,-73
47-12+44=,79
(13+49)-44=,18
48+44-11=,81
(15-48)+41=,8
17-(16+15)=,-14
14+(15-16)=,13
17+14-48=,-17
(12-13)+43=,42
43+41+42=,126
10+(14-43)=,-19
15+45-44=,16
48+(47-49)=,46
47+11+48=,106
45+44-11=,78
45-16+14=,43
45+12+46=,103
49+(49-14)=,84
(11+45)-45=,11
(49+42)-46=,45
43+14-15=,42
14+49-42=,21
16+16+48=,80
44-43+11=,12
(17+16)-11=,22
13-47-49=,-83
43+(44-11)=,76
47+(12-17)=,42
(15+44)-10=,49
(47-16)+12=,43
(16+46)-47=,15
11-11+46=,46
(45+41)-41=,45
(12-45)+11=,-22
10+(46-44)=,12
(43+49)-11=,81
47-48-16=,-17
47+11-12=,46
41+12+41=,94
46+41-16=,71
45+(47-17)=,75
(42+45)-45=,42
17+42-45=,14
46-12-44=,-10
41-(12+49)=,-20
44-17+16=,43
46+49+12=,107
41+(10-47)=,4
11+14-45=,-20
14-(48+16)=,-50
47+(42-49)=,40
(11-16)+11=,6
(48-10)+10=,48
14-11-15=,-12
17+42+47=,106
45-15+14=,44
41+48+42=,131
14+13-42=,-15
46-43+11=,14
(44-46)+45=,43
48+44+10=,102
47+(10-44)=,13
42-12+16=,46
12+(43-13)=,42
42-13-47=,-18
45+11-41=,15
16+17+47=,80
10-41+46=,15
45-42+48=,51
15+17+46=,78
44+12+11=,67
12-44+12=,-20
(12-17)+17=,12
(12+46)-12=,46
(47+16)-49=,14
42+(13-15)=,40
46-49-15=,-18
(43+15)-16=,42
43-44+12=,11
12+48-13=,47
(42+17)-16=,43
45+12+14=,71
(47-45)+14=,16
48-45-46=,-43
10-16+16=,10
42-(16+48)=,-22
46-49-44=,-47
14-48-48=,-82
41-14-15=,12
15-48-16=,-49
10+(13-16)=,7
49+16-17=,48
15-48-48=,-81
(12-11)+15=,16
12-(49+10)=,-47
15-(11+44)=,-40
41-45-10=,-14
17+11-13=,15
13+14-45=,-18
44+44-14=,74
41+14+14=,69
(12+47)-44=,15
16+41-42=,15
44-15+49=,78
16+(14-42)=,-12
16+(10-15)=,11
45+11+14=,70
12+43+16=,71
42-41+12=,13
41+(11-44)=,8
17-16-14=,-13
46+(13-15)=,44
11+11-47=,-25
47-42+14=,19
44+49-41=,52
12-15+41=,38
12-47-46=,-81
44-10-44=,-10
42+12+12=,66
41-12-12=,17
15-44+43=,14
(41-42)+41=,40
15-49+49=,15
11-16+42=,37
44-49-41=,-46
44+(46-47)=,43
12-42+44=,14
14-(42+46)=,-74
41-13-11=,17
43+(10-17)=,36
(14-45)+15=,-16
49-(12+45)=,-8
41-(11+13)=,17
11+48-44=,15
16-49-12=,-45
47+15+48=,110
44-(41+49)=,-46
42+(47-48)=,41
47-(11+42)=,-6
14-42-15=,-43
14+11+11=,36
47+15-16=,46
49+(42-45)=,46
41-45-43=,-47
(49+48)-48=,49
(16+45)-14=,47
(14+42)-17=,39
15+42-14=,43
45-12+14=,47
42-48+45=,39
47+(11-48)=,10
13+17-42=,-12
44-13-47=,-16
(14-10)+12=,16
45+17-43=,19
49+47-41=,55
43-43-47=,-47
12-13-12=,-13
13-(48+45)=,-80
41-(41+16)=,-16
46-47-46=,-47
48-15-12=,21
(13-44)+16=,-15
16-48-43=,-75
46-13+48=,81
48-(48+16)=,-16
(13+11)-15=,9
15+41+44=,100
14-(42+13)=,-41
10-46-12=,-48
12+13-17=,8
(45-42)+44=,47
42-15-13=,14
(17+12)-48=,-19
44+12+14=,70
48+41+11=,100
(15-15)+16=,16
16+47+17=,80
48+45+15=,108
17+(41-12)=,46
10-(12+47)=,-49
(49+47)-45=,51
(12+46)-43=,15
(46+43)-44=,45
(11-45)+41=,7
(15+44)-42=,17
47+10+17=,74
10-(12+14)=,-16
(11-15)+49=,45
16-(12+16)=,-12
12+11+15=,38
11+49+15=,75
42+13+43=,98
17+41-45=,13
17+(49-11)=,55
42-17+48=,73
42-42+16=,16
15-47+42=,10
12+(14-14)=,12
(49+46)-10=,85
(17+12)-12=,17
16-46+16=,-14
16+12-44=,-16
(48-12)+43=,79
48-14-45=,-11
(41-14)+47=,74
15-(45+10)=,-40
10-49-47=,-86
(41+10)-16=,35
(14+41)-48=,7
(48+41)-41=,48
46+(14-12)=,48
41-(48+15)=,-22
46+11-17=,40
(48-46)+17=,19
13-43+42=,12
46+47+12=,105
44-48-16=,-20
(10+11)-17=,4
13+(15-47)=,-19
13+41+11=,65
49-11-48=,-10
45+47+13=,105
(15+46)-11=,50
13-(44+10)=,-41
(42-14)+13=,41
44+42-12=,74
(49+16)-45=,20
12-11+48=,49
17-47-46=,-76
45-48-16=,-19
45-44+10=,11
15+(17-16)=,16
44-43-41=,-40
46-13-41=,-8
(41-15)+45=,71
15-42+16=,-11
46-43-48=,-45
(43-13)+43=,73
45+44-15=,74
17+42+14=,73
46-(12+42)=,-8
48-(11+15)=,22
17-(11+48)=,-42
17+(49-16)=,50
14+42+12=,68
(48-43)+49=,54
17+45+46=,108
(12-46)+15=,-19
46+13-45=,14
14+49+43=,106
45-11+41=,75
43+(41-49)=,35
42-46-13=,-17
46+(45-43)=,48
48+14+46=,108
49-15-43=,-9
46+11+13=,70
14+15-12=,17
14+(49-43)=,20
45+(13-12)=,46
13+(17-11)=,19
16-14+43=,45
49-(44+15)=,-10
(47+13)-49=,11
(11+11)-42=,-20
(11-15)+45=,41
49+(16-47)=,18
15+46-14=,47
(49-46)+13=,16
16+16-17=,15
13-43-42=,-72
(45-12)+11=,44
(11+46)-14=,43
(43+15)-46=,12
44-(16+44)=,-16
(41-41)+41=,41
15-(12+47)=,-44
(41+49)-45=,45
14+42+47=,103
12+12+43=,67
16-41+44=,19
43-46+48=,45
10-14-15=,-19
(48+17)-41=,24
15-10+14=,19
14+11-16=,9
10+(15-13)=,12
47-49+11=,9
15-(43+16)=,-44
48-(47+41)=,-40
16-(15+47)=,-46
(11+12)-13=,10
43-44-12=,-13
48-(45+42)=,-39
49-17-12=,20
41+(12-49)=,4
46+17-49=,14
13-14-43=,-44
41-15+11=,37
49+11-47=,13
45+(14-43)=,16
(13-49)+17=,-19
(11-49)+11=,-27
43+43+47=,133
(17+11)-10=,18
11+(48-14)=,45
49+14-41=,22
11+11-44=,-22
(45-45)+47=,47
(42-17)+12=,37
17+(41-10)=,48
41+14+11=,66
13-(41+44)=,-72
12-44-15=,-47
48+(47-15)=,80
(12-42)+10=,-20
11-(15+12)=,-16
11-(14+13)=,-16
12-48+15=,-21
17+47-17=,47
10+(41-15)=,36
48-14+43=,77
43-46+49=,46
12+12+44=,68
(16-48)+16=,-16
14+(42-44)=,12
(41-13)+42=,70
(17+48)-47=,18
42+49+45=,136
43+13+10=,66
17-16-11=,-10
11-16+41=,36
44+(13-49)=,8
12-46-41=,-75
(10+11)-13=,8
16+(47-42)=,21
48+(10-42)=,16
13-42+45=,16
16+43-12=,47
15-(14+45)=,-44
45-14-44=,-13
48-(13+14)=,21
41-(49+48)=,-56
(15-48)+13=,-20
47-47-11=,-11
13-47+42=,8
49+47-49=,47
44+(16-17)=,43
14+43+41=,98
42-(42+13)=,-13
(17-48)+16=,-15
(12+11)-11=,12
49+49-11=,87
48-10+17=,55
12-13-48=,-49
48+14+41=,103
45-41-48=,-44
14+14+13=,41
17-46+47=,18
10-13+49=,46
(16+48)-41=,23
11+(13-11)=,13
13+41-47=,7
15-13-16=,-14
(17+42)-42=,17
17-17-11=,-11
42+13-16=,39
12+11-15=,8
48-17+14=,45
(11-47)+11=,-25
48+10-48=,10
12+14-12=,14
(45+12)-16=,41
(47-41)+45=,51
17-42+17=,-8
10-(44+16)=,-50
46-42-15=,-11
13+(11-44)=,-20
44-13+13=,44
(12+49)-10=,51
43-48-49=,-54
(44-14)+42=,72
49-47+10=,12
(11+11)-44=,-22
12+(11-46)=,-23
48+44+43=,135
13-(10+46)=,-43
15-15-47=,-47
16-(46+46)=,-76
13+(43-47)=,9
47-41+44=,50
16+(46-11)=,51
16-(47+15)=,-46
13-(13+45)=,-45
44-14-10=,20
49-44-46=,-41
15+13+14=,42
15-46+14=,-17
14+(15-11)=,18
11-42+13=,-18
(46-14)+14=,46
(42+16)-15=,43
11+43+45=,99
13-49-43=,-79
(16+47)-13=,50
(49+42)-44=,47
49+17-41=,25
43+44+12=,99
14-(43+11)=,-40
13+43-43=,13
49-16-13=,20
14-45-14=,-45
10-45-13=,-48
17+(45-43)=,19
(14+44)-43=,15
15-43-14=,-42
45+(12-41)=,16
43-(17+14)=,12
(16+11)-41=,-14
12-(15+14)=,-17
45-42+17=,20
41-13+46=,74
15-13+48=,50
47-11-45=,-9
(43-12)+14=,45
(41+17)-13=,45
(44+49)-42=,51
12-11-13=,-12
13+15-43=,-15
44+10-44=,10
15+45-16=,44
49-(13+14)=,22
(12-14)+13=,11
41+11+47=,99
45-14+47=,78
11-45+14=,-20
46-41-41=,-36
17-45+45=,17
(44-42)+10=,12
49+45-10=,84
44+12+48=,104
11-42+43=,12
49+(44-17)=,76
(12+43)-44=,11
(10-46)+47=,11
44+(42-11)=,75
41-46-14=,-19
43-(15+16)=,12
14-42-11=,-39
(14+13)-44=,-17
44-47-41=,-44
(47-14)+10=,43
11+15-16=,10
10-45-49=,-84
16+16-12=,20
(42-48)+45=,39
44-41-44=,-41
15+12-14=,13
11-49+41=,3
47+14+15=,76
17-17+48=,48
12-11-49=,-48
13-(41+17)=,-45
41-13-45=,-17
(15+10)-46=,-21
(16-15)+44=,45
14+12+16=,42
45+14-45=,14
(12-47)+15=,-20
(13+41)-41=,13
45+15+48=,108
(42+42)-44=,40
14+10-16=,8
(10+11)-43=,-22
45-(46+16)=,-17
(45-15)+12=,42
47+13+49=,109
(16-17)+41=,40
45+(10-10)=,45
(49-45)+49=,53
(16-11)+44=,49
12-45-14=,-47
(42+12)-46=,8
(15+43)-45=,13
14-47+49=,16
45-(45+13)=,-13
46-(13+17)=,16
(10+14)-47=,-23
13-(14+49)=,-50
48+(10-10)=,48
11-15+42=,38
46-17-44=,-15
17-48+13=,-18
41-45+48=,44
12+(43-49)=,6
49-(14+15)=,20
11-41-14=,-44
48-46-43=,-41
14+(10-45)=,-21
12+49+13=,74
49-(13+10)=,26
(11-46)+42=,7
49+(49-43)=,55
15+45+46=,106
10+15+17=,42
49-(46+43)=,-40
43+44-17=,70
(11+47)-14=,44
49-16-42=,-9
(43-43)+47=,47
(47-11)+17=,53
14+(16-17)=,13
(43-15)+44=,72
48+11+44=,103
41-(15+45)=,-19
42-(42+14)=,-14
43-(11+46)=,-14
46-(13+48)=,-15
17+(11-47)=,-19
12+42+44=,98
(43+46)-10=,79
17+12+41=,70
(16-11)+14=,19
46-47-14=,-15
41+13-42=,12
14+(42-43)=,13
43+16+10=,69
49-47+46=,48
44+47+10=,101
(41+15)-13=,43
(15+12)-11=,16
46+13-11=,48
49-43+43=,49
16-(44+47)=,-75
(10-43)+15=,-18
45-17+12=,40
(16+44)-45=,15
44-(10+47)=,-13
43-16-47=,-20
15+47-17=,45
43-44+42=,41
12-46+16=,-18
43-(45+47)=,-49
17-(48+45)=,-76
49+49+41=,139
(11+16)-49=,-22
45+41-42=,44
45-46-42=,-43
(11-12)+17=,16
42+47-16=,73
42+(44-13)=,73
16-16-17=,-17
(14-42)+47=,19
15-(16+17)=,-18
(14-47)+45=,12
49+11+46=,106
12-14+42=,40
10+(16-13)=,13
14+10+11=,35
49-41-42=,-34
41+(13-14)=,40
46+(49-41)=,54
11+17+11=,39
44-44+46=,46
41-43-12=,-14
16-(46+12)=,-42
(14-48)+10=,-24
44-(43+49)=,-48
44+44-42=,46
(49+14)-47=,16
43+41+12=,96
17+44-44=,17
(47+10)-48=,9
14-49+47=,12
43-(15+43)=,-15
43-45-16=,-18
11+14-17=,8
13-(46+13)=,-46
(42-14)+42=,70
17+12-49=,-20
47-14-11=,22
(12+47)-10=,49
49-(17+41)=,-9
41-(15+49)=,-23
(48-49)+45=,44
41+11+45=,97
42-(16+13)=,13
(44-41)+42=,45
13-(49+10)=,-46
13-(46+42)=,-75
15+(10-12)=,13
44-13+48=,79
46-15+44=,75
(46-12)+14=,48
45+16-41=,20
48+41+10=,99
(48-11)+43=,80
14-17-46=,-49
(49-15)+42=,76
43+17+13=,73
(45+10)-42=,13
14-44+17=,-13
16+41-49=,8
11+45-10=,46
14+(14-14)=,14
(49-45)+10=,14
10+10+11=,31
(42-47)+13=,8
46+16+15=,77
43+43-13=,73
(43+42)-47=,38
(15-12)+15=,18
16+(49-17)=,48
11-41+14=,-16
(14-44)+16=,-14
47+(15-17)=,45
44-(48+43)=,-47
(17-47)+45=,15
48-(45+16)=,-13
11-(49+10)=,-48
45+44-10=,79
