src,tgt
40+(37-48)=,29
47-38-44=,-35
43-49-42=,-48
(47+48)-38=,57
38+46+49=,133
41+(47-39)=,49
(47+36)-46=,37
(43+47)-36=,54
40+47+45=,132
34-(36+44)=,-46
(49+47)-35=,61
38-41+42=,39
46+48-45=,49
34+41+34=,109
41-45-39=,-43
46-(39+48)=,-41
42+46+37=,125
42-(48+47)=,-53
34+(42-49)=,27
36+37+40=,113
39-48+42=,33
42+(37-37)=,42
47+35+45=,127
43+36-49=,30
(41+42)-42=,41
35+45+46=,126
41-39+38=,40
48-(44+37)=,-33
47-(44+41)=,-38
45+40-37=,48
47+38-42=,43
36+35+45=,116
(41+42)-40=,43
41-40-35=,-34
43+41-48=,36
48+48+39=,135
47-40+48=,55
46+47-47=,46
48+34+41=,123
38-34-40=,-36
40+46+37=,123
45-(35+43)=,-33
46+(36-35)=,47
44+35+35=,114
40+46-44=,42
(48-41)+36=,43
(36+34)-48=,22
49-39-34=,-24
39+(35-36)=,38
41-49-40=,-48
45-37+35=,43
45+36-45=,36
38+46-39=,45
38+(36-42)=,32
43-38-38=,-33
43+(45-47)=,41
(39+46)-44=,41
47+37-36=,48
47+36+47=,130
36-(42+44)=,-50
(35+41)-48=,28
40-39+37=,38
45+40+41=,126
(39-37)+44=,46
45+36-41=,40
35-(34+44)=,-43
36-(34+35)=,-33
37+40+46=,123
(45+48)-42=,51
38+(44-40)=,42
35-47-45=,-57
37+36-37=,36
48+(44-45)=,47
49+40-40=,49
(48+42)-34=,56
46+34+37=,117
46-(49+40)=,-43
(41+44)-36=,49
(41+46)-37=,50
44-39-34=,-29
35-47+46=,34
(46-35)+34=,45
40-45+43=,38
42-40+41=,43
(45+43)-39=,49
(44-35)+37=,46
(41+34)-37=,38
43-(40+42)=,-39
45+42-36=,51
49-(37+37)=,-25
35-(43+42)=,-50
39-(34+42)=,-37
49+49+47=,145
(46+43)-40=,49
43-46-45=,-48
45+48+49=,142
(46+36)-49=,33
(48+48)-49=,47
48-47-46=,-45
41+35+48=,124
48+(42-41)=,49
41+45+40=,126
36-(49+37)=,-50
35-(37+40)=,-42
35-(44+42)=,-51
48-43+43=,48
35-36-41=,-42
34+(36-43)=,27
(45-35)+49=,59
47-37+35=,45
46+41-46=,41
36-42-41=,-47
(45+35)-46=,34
35-48+48=,35
(44-41)+34=,37
46-(41+49)=,-44
48+47-39=,56
41-(41+37)=,-37
45-49+35=,31
45+37+39=,121
44-38+45=,51
(45-35)+48=,58
38-35+35=,38
48+(40-44)=,44
42+48-44=,46
35+34+46=,115
42-46-38=,-42
39-38-40=,-39
(38-39)+35=,34
(45-42)+36=,39
(44-38)+38=,44
(41+35)-41=,35
45+34-43=,36
49+35+38=,122
41-48-46=,-53
(36-39)+47=,44
48-48-46=,-46
48+40-39=,49
47-43+44=,48
(47+41)-34=,54
44+(39-35)=,48
42+36+40=,118
43-38-42=,-37
36+45-36=,45
41+(43-38)=,46
36-(43+45)=,-52
45-(47+38)=,-40
34+44+36=,114
39+38+35=,112
43-35+43=,51
36-(37+39)=,-40
41-49+35=,27
(46-48)+41=,39
35-(34+35)=,-34
48+48-46=,50
36+37-37=,36
35-47-36=,-48
34-(44+46)=,-56
48-42-46=,-40
47-36-36=,-25
44+(35-42)=,37
43-34-41=,-32
47+(43-39)=,51
35-48-36=,-49
(46+37)-43=,40
45+(43-39)=,49
43+(45-46)=,42
(37-35)+36=,38
43+45+34=,122
40-(47+34)=,-41
34-34-41=,-41
38-(43+45)=,-50
49-(45+46)=,-42
45-(43+34)=,-32
39-37+44=,46
(38+42)-34=,46
39+47-41=,45
36+35+47=,118
40-(37+39)=,-36
42+(45-43)=,44
38-(35+34)=,-31
41-35-37=,-31
34-39-49=,-54
39+(35-34)=,40
37-34+48=,51
49+(38-49)=,38
39-(46+46)=,-53
(41+35)-45=,31
49+42-34=,57
37+39-35=,41
40-(41+49)=,-50
49+38+41=,128
39+(45-35)=,49
46+35-35=,46
(45-49)+35=,31
36-(34+37)=,-35
34+48+45=,127
46-42-46=,-42
(49+35)-49=,35
41-(36+43)=,-38
41+38-41=,38
(47-34)+34=,47
47+49-47=,49
(43+36)-44=,35
39+39+35=,113
40+(43-35)=,48
37+(47-49)=,35
(37-40)+39=,36
43+43+42=,128
(34-44)+47=,37
41+46+38=,125
35-(37+35)=,-37
36+(39-35)=,40
40+(37-38)=,39
(47+45)-49=,43
41+(44-43)=,42
36-44+45=,37
34-35-43=,-44
45-37+38=,46
38-49+48=,37
39+44+47=,130
(34-48)+49=,35
39+49+34=,122
37-47-46=,-56
34-43+38=,29
34+39-38=,35
46+41-47=,40
48+36+42=,126
(40+45)-36=,49
38-34+42=,46
37-(34+41)=,-38
(36-38)+35=,33
(46+42)-43=,45
39+(41-35)=,45
36-(49+43)=,-56
(43+39)-39=,43
40+49+35=,124
39+(47-45)=,41
(35-35)+40=,40
(45-47)+41=,39
37-40+39=,36
38+43+38=,119
40-38-34=,-32
40-45-46=,-51
36+37-38=,35
39+(39-36)=,42
42+(35-45)=,32
42-44-44=,-46
(43-47)+34=,30
49-48+42=,43
38-37-46=,-45
49-42-49=,-42
46-36-42=,-32
47+46-35=,58
(39+48)-35=,52
44+(44-37)=,51
40-(49+41)=,-50
40-47+34=,27
(39+48)-38=,49
37+(38-35)=,40
45+42-44=,43
44+49-48=,45
(36+44)-44=,36
47-45-43=,-41
(41+41)-43=,39
36-37-48=,-49
(39-38)+36=,37
47-40-43=,-36
38+40+36=,114
(45+36)-39=,42
38-(43+34)=,-39
39-(41+39)=,-41
(41-47)+49=,43
43-34-38=,-29
(49-42)+47=,54
47-(44+34)=,-31
38+43+46=,127
(41-46)+34=,29
37-37+49=,49
(48+40)-36=,52
46+34-47=,33
38-41-48=,-51
(41-48)+36=,29
34-46+34=,22
46-48+34=,32
(35-37)+44=,42
34+(36-41)=,29
46-39-37=,-30
(36+45)-47=,34
40-41+38=,37
(47-37)+41=,51
(48+38)-44=,42
47-37+44=,54
35-(41+36)=,-42
41+38-40=,39
37+47-36=,48
(35+41)-43=,33
42+40-42=,40
48+49-43=,54
36+(46-42)=,40
36+(48-35)=,49
(38-45)+44=,37
(43+45)-46=,42
45+(38-45)=,38
35-35-42=,-42
40-(34+48)=,-42
37-45-49=,-57
49-(49+47)=,-47
46+(43-35)=,54
49+35-46=,38
48+42-49=,41
43+44-39=,48
38-(43+40)=,-45
40+42-37=,45
35-35-45=,-45
46+46+49=,141
48+39+45=,132
40-42-42=,-44
(39+43)-46=,36
44+(39-41)=,42
(36-35)+41=,42
(42-37)+45=,50
46-(38+37)=,-29
46+35-36=,45
(34+35)-36=,33
(38+49)-40=,47
46+42+48=,136
49+46-46=,49
41-(43+45)=,-47
48+38-46=,40
41-48-49=,-56
44+37-44=,37
(43-46)+39=,36
36-47-48=,-59
(36-46)+39=,29
39+34+37=,110
(49+36)-37=,48
36-(45+38)=,-47
44-39+46=,51
37-(49+48)=,-60
36+(49-35)=,50
40+37-43=,34
48+(39-45)=,42
43-40+39=,42
47+42-47=,42
45-46-34=,-35
46+(35-39)=,42
40-(39+38)=,-37
43-(38+35)=,-30
36-35-49=,-48
35-(47+49)=,-61
35-41-38=,-44
47-35-47=,-35
41-41-44=,-44
(35-43)+45=,37
36-42+41=,35
(46+38)-40=,44
(44+44)-46=,42
45-34-47=,-36
42-(35+36)=,-29
48-36+45=,57
47+(45-34)=,58
(44-48)+49=,45
42-41-37=,-36
34-(36+34)=,-36
35+(47-45)=,37
38-43-49=,-54
(47-40)+41=,48
48+46-40=,54
39-(46+47)=,-54
38-37+39=,40
40-35-44=,-39
43-37-35=,-29
48+48+38=,134
(38-43)+46=,41
(40+47)-38=,49
40-49+49=,40
(47-44)+35=,38
37+42-42=,37
37+(44-38)=,43
(44-41)+44=,47
36+44-42=,38
(35-48)+35=,22
49+(41-38)=,52
49-(43+45)=,-39
41-37+44=,48
37+34-40=,31
(43+46)-47=,42
37+41-44=,34
46-(45+40)=,-39
45+43+38=,126
43+43+36=,122
(46+49)-37=,58
39+36+47=,122
(38+38)-39=,37
(44+42)-46=,40
36-41-39=,-44
(41+39)-38=,42
(40+48)-41=,47
(40+41)-43=,38
35-39-39=,-43
(41+36)-45=,32
48+(42-35)=,55
48-(44+46)=,-42
49-42-38=,-31
(45+38)-46=,37
41+(45-39)=,47
39-48-45=,-54
38+42+39=,119
43+46-41=,48
46+46+44=,136
34-45-34=,-45
43-(38+46)=,-41
43+(39-34)=,48
40-37+45=,48
47-(44+48)=,-45
(37-40)+35=,32
37+(41-41)=,37
48-38-46=,-36
46-38+44=,52
43-(34+35)=,-26
(37+46)-42=,41
42-(44+45)=,-47
43-43-36=,-36
40-(37+47)=,-44
48-37+41=,52
42-46+45=,41
(38+38)-40=,36
41-48+38=,31
(48-44)+41=,45
47-(41+46)=,-40
(36-46)+34=,24
(35-39)+48=,44
(43+40)-41=,42
39+(43-48)=,34
43-41-49=,-47
36-37+38=,37
46+48+36=,130
44+(35-35)=,44
35+40+42=,117
47+(47-35)=,59
43-46+44=,41
(43+43)-42=,44
48+36-48=,36
41+(36-35)=,42
39+44+40=,123
45+(42-36)=,51
(48+34)-40=,42
37-34+39=,42
37-46+42=,33
34-45+49=,38
41-44-35=,-38
40+37+36=,113
45-(43+40)=,-38
48+(41-38)=,51
(38-37)+42=,43
46-38+43=,51
(48-35)+42=,55
49+45-48=,46
(41-39)+45=,47
43+48-49=,42
(37+37)-44=,30
49+(43-46)=,46
(48+41)-42=,47
45+48-34=,59
(46+41)-41=,46
(37-47)+41=,31
49+(49-37)=,61
43+(36-34)=,45
42+(49-45)=,46
49+43-49=,43
(42+44)-48=,38
35+(38-49)=,24
(41+42)-39=,44
38+(35-45)=,28
(42+39)-46=,35
34+39-45=,28
(40-39)+44=,45
(43-49)+41=,35
(36-38)+41=,39
46+38-49=,35
39+(38-40)=,37
42+(48-38)=,52
43-47+49=,45
49-38-34=,-23
41+(47-42)=,46
44+(36-42)=,38
47+36-44=,39
36+(37-35)=,38
35+(34-43)=,26
45+42-48=,39
45-38+36=,43
37-38+44=,43
(36+45)-39=,42
41+34+36=,111
(47-37)+47=,57
(41+42)-46=,37
45+35-44=,36
44+38+42=,124
46-38-49=,-41
36+35-47=,24
36-49+40=,27
34+(38-44)=,28
42+34+38=,114
34+(45-37)=,42
34-38-37=,-41
49+48+37=,134
45+(42-45)=,42
(34+34)-36=,32
41-45-47=,-51
39-(42+45)=,-48
(49-35)+35=,49
(47-48)+44=,43
38-(38+37)=,-37
(45-36)+49=,58
(45+37)-39=,43
37+35+35=,107
38-41+44=,41
35-44+43=,34
46+38+39=,123
36+35+43=,114
(43-34)+46=,55
44-46-40=,-42
34+(45-36)=,43
42+42-42=,42
42+(34-47)=,29
(38-43)+40=,35
44-37+42=,49
34+(36-40)=,30
46-(41+37)=,-32
(48-36)+41=,53
42+49+36=,127
35+(38-34)=,39
(39-46)+36=,29
49-47-44=,-42
34-36+38=,36
(47+41)-37=,51
(42+40)-41=,41
34-47-44=,-57
46-44+41=,43
34+45-40=,39
38+34-43=,29
41-41-40=,-40
(35+36)-40=,31
43-45+49=,47
38+34+45=,117
(49-44)+41=,46
48-(48+41)=,-41
47+36-36=,47
(46+48)-44=,50
(48+46)-48=,46
47+42+35=,124
35+43+43=,121
43-37-38=,-32
(39+41)-48=,32
44+35+42=,121
(47+34)-49=,32
(49-36)+39=,52
37+(41-46)=,32
42+44+41=,127
(38+47)-46=,39
47-46+43=,44
43-45-44=,-46
(43+47)-43=,47
(38-48)+34=,24
34-39-40=,-45
(41+49)-44=,46
44-40-39=,-35
36+37+46=,119
40-46+34=,28
43+42+44=,129
36-(36+42)=,-42
46+36-44=,38
(40+48)-35=,53
34-46+44=,32
41+48-39=,50
46+38+49=,133
(36+46)-41=,41
48-(39+47)=,-38
49-36-46=,-33
48-(35+45)=,-32
39-(35+39)=,-35
44+(43-36)=,51
(46+44)-39=,51
43+38+38=,119
47+(39-36)=,50
49-40+39=,48
42-44+44=,42
39+(39-49)=,29
47-(43+48)=,-44
36+43+40=,119
48+(42-42)=,48
47+34+38=,119
40-49+37=,28
40+39-49=,30
39-47-41=,-49
(44-47)+45=,42
(38+40)-36=,42
46+46+38=,130
36+41+34=,111
37+34+35=,106
42+45-34=,53
(46+39)-36=,49
34-42-35=,-43
41-(45+42)=,-46
48+43+43=,134
40-(40+43)=,-43
48-(48+45)=,-45
37-(37+37)=,-37
39+38-49=,28
42-47+40=,35
37-47+42=,32
47-47-48=,-48
34-(38+37)=,-41
38+(47-47)=,38
37-34-36=,-33
(40-48)+37=,29
44+42-46=,40
41-41-34=,-34
(46-38)+40=,48
(36+46)-34=,48
(40+41)-40=,41
49+(34-46)=,37
48-38-45=,-35
34-37-38=,-41
(43-34)+45=,54
38-47-42=,-51
38+(43-37)=,44
46-47+40=,39
44-45-49=,-50
48+48+44=,140
(35-41)+39=,33
40-(39+40)=,-39
37+38-42=,33
46+48-40=,54
42+47+38=,127
36-36+44=,44
(37+38)-49=,26
(39+40)-49=,30
(46-43)+38=,41
35-38+35=,32
(35+37)-47=,25
45+34-48=,31
37-41-38=,-42
47+49+47=,143
46-(45+34)=,-33
48-43-37=,-32
47+(41-47)=,41
46-43-44=,-41
(41+34)-41=,34
39-37-40=,-38
34-(37+42)=,-45
34+44-41=,37
47-48+37=,36
45+36-35=,46
34+(39-40)=,33
(40-46)+35=,29
36-45-46=,-55
41-46-36=,-41
45+46-45=,46
38-(45+44)=,-51
(36-41)+49=,44
40-(48+49)=,-57
(47-34)+42=,55
43+35+37=,115
(37-40)+40=,37
34+46+35=,115
38+(44-43)=,39
(40-44)+49=,45
(48-46)+49=,51
42-43-41=,-42
(34+37)-39=,32
(41+41)-41=,41
35+37-46=,26
41-35+38=,44
(40+36)-47=,29
(40-48)+49=,41
(37-43)+42=,36
35+48-45=,38
(49+35)-34=,50
39-44-38=,-43
44-(43+36)=,-35
42+(35-39)=,38
37+48-46=,39
44-(49+39)=,-44
(36+34)-44=,26
(41+40)-47=,34
39+39+34=,112
41+42+46=,129
(45-38)+39=,46
(48-37)+48=,59
(47-47)+40=,40
(40+45)-44=,41
(40-37)+37=,40
34-(43+34)=,-43
46-(34+40)=,-28
38-37-45=,-44
38+38+38=,114
45+39-44=,40
(45+37)-34=,48
38-43-34=,-39
(43-49)+45=,39
(49-34)+42=,57
43-(40+37)=,-34
(43+42)-42=,43
35+36+37=,108
(39-43)+34=,30
(42+44)-36=,50
38-38+49=,49
(38+49)-48=,39
47+45+48=,140
35-(39+48)=,-52
48+38+35=,121
(41-39)+34=,36
45+46-43=,48
44-46+44=,42
(40-37)+34=,37
43+(47-43)=,47
38+(48-37)=,49
(37+38)-35=,40
(47-48)+45=,44
34-(45+40)=,-51
34+(46-41)=,39
41+48-41=,48
48-46+48=,50
(36+41)-40=,37
38+39+43=,120
48+41-45=,44
48+(39-42)=,45
40+38-45=,33
43-(38+36)=,-31
39+49-40=,48
42-36+35=,41
35-46+39=,28
45+39-40=,44
37-38-43=,-44
47+(42-46)=,43
40+35-41=,34
(39+40)-48=,31
37-35-47=,-45
39-34+49=,54
41+35-42=,34
40+48-47=,41
42+(42-45)=,39
39+48-45=,42
44-47+49=,46
(41+35)-35=,41
43-(37+45)=,-39
34+37+43=,114
45-42+49=,52
44-(36+41)=,-33
36+(44-49)=,31
(36-34)+42=,44
47+47+38=,132
44-43-46=,-45
49-47+39=,41
43-40+44=,47
39-43-38=,-42
(45-39)+49=,55
36+41-46=,31
41-(45+40)=,-44
(48+35)-41=,42
41+34-47=,28
36+42+49=,127
40+42+35=,117
(35+49)-46=,38
42-42+43=,43
40+42+46=,128
47-(44+43)=,-40
36+42+39=,117
(39+41)-35=,45
(46-42)+35=,39
39+36-45=,30
48-45-46=,-43
(44+38)-37=,45
47-(36+49)=,-38
34+47-44=,37
(40+41)-35=,46
47-(34+34)=,-21
42-46-42=,-46
43-44-49=,-50
(48+45)-39=,54
47+45-43=,49
37+39+39=,115
40+37+46=,123
49-(37+40)=,-28
37-43-42=,-48
44+40-36=,48
42-44-38=,-40
42+(44-39)=,47
43-38-34=,-29
45+42-34=,53
41+45+43=,129
46-43-38=,-35
(44+38)-45=,37
34+42-43=,33
34+44+37=,115
41-(38+45)=,-42
43+(46-36)=,53
45-(43+49)=,-47
(45-40)+48=,53
35+48-44=,39
40-48+43=,35
40-(34+34)=,-28
40-38-47=,-45
38-34-43=,-39
37-42-35=,-40
42-48+40=,34
49-41+39=,47
(42+34)-48=,28
44+40+36=,120
47-37+43=,53
44+37+43=,124
37-49-43=,-55
40+(35-47)=,28
38+(44-38)=,44
(44-49)+39=,34
39-35+41=,45
41-(35+44)=,-38
(38+49)-41=,46
46+41-43=,44
37-(48+43)=,-54
37+37+42=,116
45-41+42=,46
43-(42+36)=,-35
36-(45+47)=,-56
(49-47)+44=,46
35-(45+44)=,-54
41-(35+35)=,-29
37-(38+47)=,-48
37+44+48=,129
48-39+45=,54
38-48-42=,-52
36-49+49=,36
48+38+44=,130
46+(46-41)=,51
(39-47)+35=,27
(44+41)-45=,40
38-39+46=,45
36+39+40=,115
48-(47+43)=,-42
(46+35)-36=,45
43+(46-42)=,47
40-49+48=,39
39+44-44=,39
36+39-48=,27
39+45-36=,48
45-(39+36)=,-30
35+41-37=,39
(36+45)-48=,33
43+(39-37)=,45
38+43-44=,37
46-39-39=,-32
40+34-35=,39
49+39+47=,135
(44+39)-36=,47
37+37+46=,120
37+39-45=,31
(48-39)+48=,57
36+37-39=,34
49+(35-41)=,43
46-44+42=,44
48-(45+34)=,-31
(44-46)+35=,33
34+(44-36)=,42
41+38-39=,40
35-46+43=,32
(47-48)+46=,45
(49+46)-43=,52
(48-36)+43=,55
49-43+35=,41
38+36+34=,108
43+(45-48)=,40
37+(36-38)=,35
45-34-45=,-34
47+(46-45)=,48
48+43+41=,132
49-(38+39)=,-28
36+38-34=,40
(45+39)-42=,42
(47+42)-37=,52
(41+42)-38=,45
34+38-43=,29
42+46-36=,52
(48-45)+37=,40
48+47-46=,49
48+(45-45)=,48
34+41-40=,35
(38-35)+37=,40
42-43-34=,-35
43+36-36=,43
43-42-38=,-37
(40-43)+45=,42
35+(43-35)=,43
(45+42)-46=,41
(34+35)-45=,24
35-43-40=,-48
(43-35)+48=,56
44-(49+36)=,-41
34+42+34=,110
(41+39)-48=,32
49-41-44=,-36
38+48+40=,126
35-42-45=,-52
34-34+38=,38
(45-38)+43=,50
45-46-37=,-38
47+(34-39)=,42
47+48+42=,137
(38-44)+41=,35
43+40+49=,132
35-37+35=,33
35+45+39=,119
(35-39)+44=,40
37+42-41=,38
46+(47-43)=,50
35+39-34=,40
46+34+35=,115
(43+36)-35=,44
38+43-37=,44
37-(48+49)=,-60
43-44+43=,42
49+(37-45)=,41
39+37-44=,32
46-48+39=,37
(49+36)-34=,51
46-38+34=,42
43+(35-43)=,35
47-45-42=,-40
47+(44-45)=,46
38-(40+37)=,-39
34+46-42=,38
41-44-38=,-41
40+42-43=,39
45-39-35=,-29
40+(34-39)=,35
44+(36-44)=,36
49+(35-37)=,47
34+44-44=,34
49+(45-49)=,45
40-(42+35)=,-37
37-46-45=,-54
34+44+35=,113
36+41-34=,43
41-44-42=,-45
(47+42)-45=,44
(44+38)-34=,48
43+38-37=,44
46-44+37=,39
(43-47)+48=,44
38+39+37=,114
(42-43)+34=,33
35+41-43=,33
46-(39+47)=,-40
(35+36)-46=,25
(34+38)-47=,25
38+40+45=,123
49+41+45=,135
(49-49)+44=,44
37+39+42=,118
39+37+39=,115
(45-43)+44=,46
45+(34-36)=,43
34-34-38=,-38
48+(37-48)=,37
38+45+38=,121
(46-48)+49=,47
36+40+39=,115
38-36-43=,-41
39+39+43=,121
(41+36)-48=,29
(41+44)-41=,44
34-49-38=,-53
(47+34)-36=,45
34-38+40=,36
47+34+42=,123
(37+47)-38=,46
(44-35)+36=,45
(49+41)-45=,45
41-46+47=,42
(46+38)-39=,45
46-(42+47)=,-43
49+49+37=,135
(43-44)+47=,46
48+41+34=,123
47+48+39=,134
46+41+42=,129
34-44-35=,-45
43+47+42=,132
35+40+45=,120
42+37+37=,116
(45-35)+44=,54
(43-44)+37=,36
47+41+40=,128
(47+46)-43=,50
(48-44)+46=,50
(46-34)+44=,56
45-39+34=,40
42-36-34=,-28
42-49-46=,-53
(40+45)-35=,50
(49-48)+43=,44
38-49+39=,28
37-39-35=,-37
37+41-42=,36
42+49-36=,55
40-34+37=,43
46+46+34=,126
36-(42+42)=,-48
44-36+38=,46
48-(49+47)=,-48
47+39-38=,48
38+39-35=,42
46-(48+40)=,-42
(46-49)+43=,40
47+(34-36)=,45
(41+40)-40=,41
(34-40)+42=,36
(49+42)-49=,42
38+(49-42)=,45
(45-44)+44=,45
37-(46+43)=,-52
34-(44+48)=,-58
(36+49)-41=,44
48-35+39=,52
(41+41)-44=,38
(36-43)+35=,28
36-39+41=,38
(42+44)-37=,49
39-(35+43)=,-39
(49+40)-35=,54
48-(48+38)=,-38
(38-42)+43=,39
(34-49)+44=,29
45+49-45=,49
35+40+43=,118
41+39-38=,42
39-46+42=,35
44-45+49=,48
49+37-46=,40
34+48-40=,42
41+34-45=,30
44-44+48=,48
43-(47+48)=,-52
42+(38-42)=,38
(43+34)-47=,30
(47-35)+36=,48
35-(44+44)=,-53
45-(47+44)=,-46
36+40+40=,116
(47-42)+41=,46
40-37+48=,51
41+44-34=,51
37-(46+44)=,-53
(36+40)-41=,35
37+47-38=,46
(35+40)-43=,32
44+36+44=,124
47-35-49=,-37
(39-43)+41=,37
34+36-43=,27
45+34-41=,38
40+38-48=,30
40-37+49=,52
45+38+46=,129
(48-38)+38=,48
38+45+47=,130
36-37-46=,-47
48+(49-34)=,63
46+(38-41)=,43
(35+49)-43=,41
47-(40+38)=,-31
46+38+37=,121
36+45+36=,117
(39-47)+39=,31
38+(34-35)=,37
40+(36-49)=,27
(40+48)-34=,54
39+38-43=,34
48+38+47=,133
46+44+34=,124
44+40-47=,37
41+40+41=,122
44-39+41=,46
(45-39)+48=,54
(37+48)-35=,50
36-40+38=,34
(49+46)-39=,56
39+43+40=,122
(39+35)-48=,26
39+37-36=,40
(41+45)-41=,45
34+40-47=,27
38-37-34=,-33
34-(45+39)=,-50
40+42-35=,47
43+43-42=,44
(47+49)-49=,47
46-(35+47)=,-36
49+35-36=,48
40+(45-39)=,46
35+(41-45)=,31
45-44-36=,-35
39+(34-49)=,24
46+(37-40)=,43
(37+49)-38=,48
39+45-46=,38
43-(44+45)=,-46
42-47+44=,39
38-37+34=,35
48+39+43=,130
42-46-49=,-53
49+34+42=,125
35-47+41=,29
(45-49)+47=,43
36-37+43=,42
45-38+40=,47
(42+36)-38=,40
38-(42+34)=,-38
(37-43)+36=,30
40+46+47=,133
42+(38-36)=,44
34+(36-47)=,23
48+45+49=,142
47+43-40=,50
36-34+36=,38
43+38-48=,33
34+44+45=,123
(42-37)+41=,46
36-45-48=,-57
43+47+36=,126
(45+44)-38=,51
42+39+41=,122
42+(41-42)=,41
(49+42)-37=,54
44+48+36=,128
48-(45+47)=,-44
42-44+40=,38
43+45+48=,136
35-43-41=,-49
34+(47-38)=,43
46+34+39=,119
(44-42)+42=,44
40-43-39=,-42
(40-40)+35=,35
(44-40)+44=,48
(49+43)-48=,44
41+47+36=,124
(44+35)-40=,39
40+39+37=,116
(38-39)+40=,39
40-(42+42)=,-44
40-(37+44)=,-41
42+(46-39)=,49
49+35+41=,125
38-37+37=,38
49-42+48=,55
45-35-48=,-38
44+34+36=,114
(40-38)+49=,51
(41-49)+34=,26
(36+39)-35=,40
46-(37+46)=,-37
41+38+36=,115
(37+34)-40=,31
(36-41)+36=,31
40-(46+41)=,-47
35-(44+45)=,-54
44-45-39=,-40
37-42-37=,-42
39+42+34=,115
35+(41-40)=,36
46-34-47=,-35
40-43+35=,32
41+43+43=,127
46+39-41=,44
(40+37)-48=,29
38+43+35=,116
34-47+36=,23
34-44-43=,-53
45+(45-41)=,49
49+47+35=,131
(45-39)+46=,52
36-(48+34)=,-46
34+44+40=,118
35+34-44=,25
41-41+45=,45
(38+40)-48=,30
(42-35)+34=,41
39-41+45=,43
49+47+34=,130
48-45+38=,41
39-(43+49)=,-53
41-38-45=,-42
46-46-39=,-39
35+37+46=,118
49-(41+37)=,-29
38+34+39=,111
40+45-41=,44
39+49-47=,41
34+(34-38)=,30
(36+49)-45=,40
38+(49-48)=,39
43-(41+37)=,-35
44+44+37=,125
45-39-44=,-38
(43+42)-37=,48
37+39-46=,30
37-44-37=,-44
41-39+43=,45
49-(46+35)=,-32
41+(45-44)=,42
34+(48-38)=,44
43-48-40=,-45
46-(43+35)=,-32
38-38+45=,45
36+(40-44)=,32
38-(48+49)=,-59
45+34-35=,44
44-(43+39)=,-38
48+49-46=,51
46+45+44=,135
(35-49)+39=,25
36+34+46=,116
37-43-49=,-55
44-(38+40)=,-34
(39-49)+46=,36
49-36-37=,-24
(37+37)-41=,33
43-(47+47)=,-51
(35-44)+41=,32
34-(43+35)=,-44
38+43-34=,47
46-40-43=,-37
42+42+41=,125
40+38+34=,112
(40+35)-34=,41
34+(41-48)=,27
45-(40+48)=,-43
48+(41-42)=,47
(37+41)-48=,30
46+43-43=,46
40+(42-44)=,38
34-43-36=,-45
44+46+40=,130
39+(34-34)=,39
45-35+37=,47
(48+49)-47=,50
41+45-34=,52
(42-47)+49=,44
34+40+37=,111
46+46-48=,44
35-47+36=,24
(37+34)-44=,27
49-39-47=,-37
40-(37+45)=,-42
39-36+45=,48
41-47+39=,33
34+(34-47)=,21
43-48-46=,-51
47-44-35=,-32
40-35+45=,50
40+48+48=,136
(38+36)-43=,31
47+(44-43)=,48
(48-46)+34=,36
42-40-41=,-39
38+38+45=,121
(39+45)-46=,38
(41+48)-45=,44
36-40-35=,-39
39-40+36=,35
(41-39)+49=,51
39+(49-36)=,52
34-34+44=,44
49+(43-35)=,57
47+44+46=,137
(34+46)-42=,38
45+46+46=,137
48-45+34=,37
49-47+37=,39
(46+38)-43=,41
38+(34-37)=,35
(42+47)-48=,41
42+36+49=,127
44-36-40=,-32
45-35-34=,-24
42-(39+42)=,-39
47-38-41=,-32
34-(48+44)=,-58
42-36+43=,49
(42+38)-39=,41
48+(36-43)=,41
(36-37)+40=,39
41+(35-42)=,34
44+36-49=,31
(34+46)-35=,45
38+(46-42)=,42
42+44+38=,124
39-34+47=,52
43+48-42=,49
44-45+40=,39
(38+46)-47=,37
42-36+44=,50
40+(40-41)=,39
40-34-48=,-42
41+48-35=,54
(48+49)-44=,53
38-37+45=,46
44-39-39=,-34
49+39-45=,43
44+46+45=,135
(40-34)+42=,48
44+(48-48)=,44
42+40-47=,35
44-34+39=,49
45+(34-38)=,41
(42-43)+41=,40
34+35-48=,21
49-42+39=,46
44-40-35=,-31
43+40+39=,122
37-46+39=,30
45-34+45=,56
38+46-37=,47
35-45+39=,29
(36+37)-43=,30
(36+38)-44=,30
38-41-47=,-50
(43-47)+37=,33
(41+40)-49=,32
45-(35+45)=,-35
46-38-34=,-26
44+35-43=,36
40-47-46=,-53
(39-40)+46=,45
(37-38)+36=,35
43+39-36=,46
35+(42-37)=,40
36+(42-42)=,36
46-34+36=,48
43-(47+46)=,-50
(40-43)+43=,40
49+36+42=,127
44-36-43=,-35
38+(41-43)=,36
38+(34-47)=,25
(43-42)+35=,36
35-37-43=,-45
35+34+44=,113
47-48-44=,-45
48-(38+39)=,-29
(37-36)+40=,41
(38-34)+34=,38
49-35-39=,-25
41-(35+39)=,-33
(45+36)-44=,37
37+(36-44)=,29
35+36-42=,29
35+(37-37)=,35
36-(45+49)=,-58
(43-38)+42=,47
46-47-41=,-42
36+41+35=,112
(34+43)-46=,31
35-(34+48)=,-47
36-(47+40)=,-51
