src,tgt
(15-11)+13=,17
16+(13-24)=,5
23-14-20=,-11
19-25-18=,-24
(23+24)-14=,33
14+22+25=,61
17+(23-15)=,25
(23+12)-22=,13
(19+23)-12=,30
16+23+21=,60
10-(12+20)=,-22
(25+23)-11=,37
14-17+18=,15
22+24-21=,25
10+17+10=,37
17-21-15=,-19
22-(15+24)=,-17
18+22+13=,53
18-(24+23)=,-29
10+(18-25)=,3
12+13+16=,41
15-24+18=,9
18+(13-13)=,18
23+11+21=,55
19+12-25=,6
(17+18)-18=,17
11+21+22=,54
17-15+14=,16
24-(20+13)=,-9
23-(20+17)=,-14
21+16-13=,24
23+14-18=,19
12+11+21=,44
(17+18)-16=,19
17-16-11=,-10
19+17-24=,12
24+24+15=,63
23-16+24=,31
22+23-23=,22
24+10+17=,51
14-10-16=,-12
16+22+13=,51
21-(11+19)=,-9
22+(12-11)=,23
20+11+11=,42
16+22-20=,18
(24-17)+12=,19
(12+10)-24=,-2
25-15-10=,0
15+(11-12)=,14
17-25-16=,-24
21-13+11=,19
21+12-21=,12
14+22-15=,21
14+(12-18)=,8
19-14-14=,-9
19+(21-23)=,17
(15+22)-20=,17
23+13-12=,24
23+12+23=,58
12-(18+20)=,-26
(11+17)-24=,4
16-15+13=,14
21+16+17=,54
(15-13)+20=,22
21+12-17=,16
11-(10+20)=,-19
12-(10+11)=,-9
13+16+22=,51
(21+24)-18=,27
14+(20-16)=,18
11-23-21=,-33
13+12-13=,12
24+(20-21)=,23
25+16-16=,25
(24+18)-10=,32
22+10+13=,45
22-(25+16)=,-19
(17+20)-12=,25
(17+22)-13=,26
20-15-10=,-5
11-23+22=,10
(22-11)+10=,21
16-21+19=,14
18-16+17=,19
(21+19)-15=,25
(20-11)+13=,22
(17+10)-13=,14
19-(16+18)=,-15
21+18-12=,27
25-(13+13)=,-1
11-(19+18)=,-26
15-(10+18)=,-13
25+25+23=,73
(22+19)-16=,25
19-22-21=,-24
21+24+25=,70
(22+12)-25=,9
(24+24)-25=,23
24-23-22=,-21
17+11+24=,52
24+(18-17)=,25
17+21+16=,54
12-(25+13)=,-26
11-(13+16)=,-18
11-(20+18)=,-27
24-19+19=,24
11-12-17=,-18
10+(12-19)=,3
(21-11)+25=,35
23-13+11=,21
22+17-22=,17
12-18-17=,-23
(21+11)-22=,10
11-24+24=,11
(20-17)+10=,13
22-(17+25)=,-20
24+23-15=,32
17-(17+13)=,-13
21-25+11=,7
21+13+15=,49
20-14+21=,27
(21-11)+24=,34
14-11+11=,14
24+(16-20)=,20
18+24-20=,22
11+10+22=,43
18-22-14=,-18
15-14-16=,-15
(14-15)+11=,10
(21-18)+12=,15
(20-14)+14=,20
(17+11)-17=,11
21+10-19=,12
25+11+14=,50
17-24-22=,-29
(12-15)+23=,20
24-24-22=,-22
24+16-15=,25
23-19+20=,24
(23+17)-10=,30
20+(15-11)=,24
18+12+16=,46
19-14-18=,-13
12+21-12=,21
17+(19-14)=,22
12-(19+21)=,-28
21-(23+14)=,-16
10+20+12=,42
15+14+11=,40
19-11+19=,27
12-(13+15)=,-16
17-25+11=,3
(22-24)+17=,15
11-(10+11)=,-10
24+24-22=,26
12+13-13=,12
11-23-12=,-24
10-(20+22)=,-32
24-18-22=,-16
23-12-12=,-1
20+(11-18)=,13
19-10-17=,-8
23+(19-15)=,27
11-24-12=,-25
(22+13)-19=,16
21+(19-15)=,25
19+(21-22)=,18
(13-11)+12=,14
19+21+10=,50
16-(23+10)=,-17
10-10-17=,-17
14-(19+21)=,-26
25-(21+22)=,-18
21-(19+10)=,-8
15-13+20=,22
(14+18)-10=,22
15+23-17=,21
12+11+23=,46
16-(13+15)=,-12
18+(21-19)=,20
14-(11+10)=,-7
17-11-13=,-7
10-15-25=,-30
15+(11-10)=,16
13-10+24=,27
25+(14-25)=,14
15-(22+22)=,-29
(17+11)-21=,7
25+18-10=,33
13+15-11=,17
16-(17+25)=,-26
25+14+17=,56
15+(21-11)=,25
22+11-11=,22
(21-25)+11=,7
12-(10+13)=,-11
10+24+21=,55
22-18-22=,-18
(25+11)-25=,11
17-(12+19)=,-14
17+14-17=,14
(23-10)+10=,23
23+25-23=,25
(19+12)-20=,11
15+15+11=,41
16+(19-11)=,24
13+(23-25)=,11
(13-16)+15=,12
19+19+18=,56
(10-20)+23=,13
17+22+14=,53
11-(13+11)=,-13
12+(15-11)=,16
16+(13-14)=,15
(23+21)-25=,19
17+(20-19)=,18
12-20+21=,13
10-11-19=,-20
21-13+14=,22
14-25+24=,13
15+20+23=,58
(10-24)+25=,11
15+25+10=,50
13-23-22=,-32
10-19+14=,5
10+15-14=,11
22+17-23=,16
24+12+18=,54
(16+21)-12=,25
14-10+18=,22
13-(10+17)=,-14
(12-14)+11=,9
(22+18)-19=,21
15+(17-11)=,21
12-(25+19)=,-32
(19+15)-15=,19
16+25+11=,52
15+(23-21)=,17
(11-11)+16=,16
(21-23)+17=,15
13-16+15=,12
14+19+14=,47
16-14-10=,-8
16-21-22=,-27
12+13-14=,11
15+(15-12)=,18
18+(11-21)=,8
18-20-20=,-22
(19-23)+10=,6
25-24+18=,19
14-13-22=,-21
25-18-25=,-18
22-12-18=,-8
23+22-11=,34
(15+24)-11=,28
20+(20-13)=,27
16-(25+17)=,-26
16-23+10=,3
(15+24)-14=,25
13+(14-11)=,16
21+18-20=,19
20+25-24=,21
(12+20)-20=,12
23-21-19=,-17
(17+17)-19=,15
12-13-24=,-25
(15-14)+12=,13
23-16-19=,-12
14+16+12=,42
(21+12)-15=,18
14-(19+10)=,-15
15-(17+15)=,-17
(17-23)+25=,19
19-10-14=,-5
(25-18)+23=,30
23-(20+10)=,-7
14+19+22=,55
(17-22)+10=,5
13-13+25=,25
(24+16)-12=,28
22+10-23=,9
14-17-24=,-27
(17-24)+12=,5
10-22+10=,-2
22-24+10=,8
(11-13)+20=,18
10+(12-17)=,5
22-15-13=,-6
(12+21)-23=,10
16-17+14=,13
(23-13)+17=,27
(24+14)-20=,18
23-13+20=,30
11-(17+12)=,-18
17+14-16=,15
13+23-12=,24
(11+17)-19=,9
18+16-18=,16
24+25-19=,30
12+(22-18)=,16
12+(24-11)=,25
(14-21)+20=,13
(19+21)-22=,18
21+(14-21)=,14
11-11-18=,-18
16-(10+24)=,-18
13-21-25=,-33
25-(25+23)=,-23
22+(19-11)=,30
25+11-22=,14
24+18-25=,17
19+20-15=,24
14-(19+16)=,-21
16+18-13=,21
11-11-21=,-21
22+22+25=,69
24+15+21=,60
16-18-18=,-20
(15+19)-22=,12
20+(15-17)=,18
(12-11)+17=,18
(18-13)+21=,26
22-(14+13)=,-5
22+11-12=,21
(10+11)-12=,9
(14+25)-16=,23
22+18+24=,64
25+22-22=,25
17-(19+21)=,-23
24+14-22=,16
17-24-25=,-32
20+13-20=,13
(19-22)+15=,12
12-23-24=,-35
(12-22)+15=,5
15+10+13=,38
(25+12)-13=,24
12-(21+14)=,-23
20-15+22=,27
13-(25+24)=,-36
12+(25-11)=,26
16+13-19=,10
24+(15-21)=,18
19-16+15=,18
23+18-23=,18
21-22-10=,-11
22+(11-15)=,18
16-(15+14)=,-13
19-(14+11)=,-6
12-11-25=,-24
11-(23+25)=,-37
11-17-14=,-20
23-11-23=,-11
17-17-20=,-20
(11-19)+21=,13
12-18+17=,11
(22+14)-16=,20
(20+20)-22=,18
21-10-23=,-12
18-(11+12)=,-5
24-12+21=,33
23+(21-10)=,34
(20-24)+25=,21
18-17-13=,-12
10-(12+10)=,-12
11+(23-21)=,13
14-19-25=,-30
(23-16)+17=,24
24+22-16=,30
15-(22+23)=,-30
14-13+15=,16
16-11-20=,-15
19-13-11=,-5
24+24+14=,62
(14-19)+22=,17
(16+23)-14=,25
16-25+25=,16
(23-20)+11=,14
13+18-18=,13
13+(20-14)=,19
(20-17)+20=,23
12+20-18=,14
(11-24)+11=,-2
25+(17-14)=,28
25-(19+21)=,-15
17-13+20=,24
13+10-16=,7
(19+22)-23=,18
13+17-20=,10
22-(21+16)=,-15
21+19+14=,54
19+19+12=,50
(22+25)-13=,34
15+12+23=,50
(14+14)-15=,13
(20+18)-22=,16
12-17-15=,-20
(17+15)-14=,18
(16+24)-17=,23
(16+17)-19=,14
11-15-15=,-19
(17+12)-21=,8
24+(18-11)=,31
24-(20+22)=,-18
25-18-14=,-7
(21+14)-22=,13
17+(21-15)=,23
15-24-21=,-30
14+18+15=,47
19+22-17=,24
22+22+20=,64
10-21-10=,-21
19-(14+22)=,-17
19+(15-10)=,24
16-13+21=,24
23-(20+24)=,-21
(13-16)+11=,8
13+(17-17)=,13
24-14-22=,-12
22-14+20=,28
19-(10+11)=,-2
(13+22)-18=,17
18-(20+21)=,-23
19-19-12=,-12
16-(13+23)=,-20
24-13+17=,28
18-22+21=,17
(14+14)-16=,12
17-24+14=,7
(24-20)+17=,21
23-(17+22)=,-16
(12-22)+10=,0
(11-15)+24=,20
(19+16)-17=,18
15+(19-24)=,10
19-17-25=,-23
12-13+14=,13
22+24+12=,58
20+(11-11)=,20
11+16+18=,45
23+(23-11)=,35
19-22+20=,17
(19+19)-18=,20
24+12-24=,12
17+(12-11)=,18
15+20+16=,51
21+(18-12)=,27
(24+10)-16=,18
13-10+15=,18
13-22+18=,9
10-21+25=,14
17-20-11=,-14
16+13+12=,41
21-(19+16)=,-14
24+(17-14)=,27
(14-13)+18=,19
22-14+19=,27
(24-11)+18=,31
25+21-24=,22
(17-15)+21=,23
19+24-25=,18
(13+13)-20=,6
25+(19-22)=,22
(24+17)-18=,23
21+24-10=,35
(22+17)-17=,22
(13-23)+17=,7
25+(25-13)=,37
19+(12-10)=,21
18+(25-21)=,22
25+19-25=,19
(18+20)-24=,14
11+(14-25)=,0
(17+18)-15=,20
14+(11-21)=,4
(18+15)-22=,11
10+15-21=,4
(16-15)+20=,21
(19-25)+17=,11
(12-14)+17=,15
22+14-25=,11
15+(14-16)=,13
18+(24-14)=,28
19-23+25=,21
25-14-10=,1
17+(23-18)=,22
20+(12-18)=,14
23+12-20=,15
12+(13-11)=,14
11+(10-19)=,2
21+18-24=,15
21-14+12=,19
13-14+20=,19
(12+21)-15=,18
17+10+12=,39
(23-13)+23=,33
(17+18)-22=,13
21+11-20=,12
20+14+18=,52
22-14-25=,-17
12+11-23=,0
12-25+16=,3
10+(14-20)=,4
18+10+14=,42
10+(21-13)=,18
10-14-13=,-17
25+24+13=,62
21+(18-21)=,18
(10+10)-12=,8
17-21-23=,-27
15-(18+21)=,-24
(25-11)+11=,25
(23-24)+20=,19
14-(14+13)=,-13
(21-12)+25=,34
(21+13)-15=,19
13+11+11=,35
14-17+20=,17
11-20+19=,10
22+14+15=,51
12+11+19=,42
(19-10)+22=,31
20-22-16=,-18
10+(21-12)=,19
18+18-18=,18
18+(10-23)=,5
(14-19)+16=,11
20-13+18=,25
10+(12-16)=,6
22-(17+13)=,-8
(24-12)+17=,29
18+25+12=,55
11+(14-10)=,15
(15-22)+12=,5
25-23-20=,-18
10-12+14=,12
(23+17)-13=,27
(18+16)-17=,17
10-23-20=,-33
22-20+17=,19
10+21-16=,15
14+10-19=,5
17-17-16=,-16
(11+12)-16=,7
19-21+25=,23
14+10+21=,45
(25-20)+17=,22
24-(24+17)=,-17
23+12-12=,23
(22+24)-20=,26
(24+22)-24=,22
23+18+11=,52
11+19+19=,49
19-13-14=,-8
(15+17)-24=,8
20+11+18=,49
(23+10)-25=,8
(25-12)+15=,28
13+(17-22)=,8
18+20+17=,55
(14+23)-22=,15
23-22+19=,20
19-21-20=,-22
(19+23)-19=,23
(14-24)+10=,0
10-15-16=,-21
(17+25)-20=,22
20-16-15=,-11
12+13+22=,47
16-22+10=,4
19+18+20=,57
12-(12+18)=,-18
22+12-20=,14
(16+24)-11=,29
10-22+20=,8
17+24-15=,26
22+14+25=,61
(12+22)-17=,17
24-(15+23)=,-14
25-12-22=,-9
24-(11+21)=,-8
15-(11+15)=,-11
20+(19-12)=,27
(22+20)-15=,27
19+14+14=,47
23+(15-12)=,26
25-16+15=,24
18-20+20=,18
15+(15-25)=,5
23-(19+24)=,-20
12+19+16=,47
24+(18-18)=,24
23+10+14=,47
16-25+13=,4
16+15-25=,6
15-23-17=,-25
(20-23)+21=,18
(14+16)-12=,18
22+22+14=,58
12+17+10=,39
13+10+11=,34
18+21-10=,29
(22+15)-12=,25
10-18-11=,-19
17-(21+18)=,-22
24+19+19=,62
16-(16+19)=,-19
24-(24+21)=,-21
13-(13+13)=,-13
15+14-25=,4
18-23+16=,11
13-23+18=,8
23-23-24=,-24
10-(14+13)=,-17
14+(23-23)=,14
13-10-12=,-9
(16-24)+13=,5
20+18-22=,16
17-17-10=,-10
(22-14)+16=,24
(12+22)-10=,24
(16+17)-16=,17
25+(10-22)=,13
24-14-21=,-11
10-13-14=,-17
(19-10)+21=,30
14-23-18=,-27
14+(19-13)=,20
22-23+16=,15
20-21-25=,-26
24+24+20=,68
(11-17)+15=,9
16-(15+16)=,-15
13+14-18=,9
22+24-16=,30
18+23+14=,55
12-12+20=,20
(13+14)-25=,2
(15+16)-25=,6
(22-19)+14=,17
11-14+11=,8
(11+13)-23=,1
21+10-24=,7
13-17-14=,-18
23+25+23=,71
22-(21+10)=,-9
24-19-13=,-8
23+(17-23)=,17
22-19-20=,-17
(17+10)-17=,10
15-13-16=,-14
10-(13+18)=,-21
10+20-17=,13
23-24+13=,12
21+12-11=,22
10+(15-16)=,9
(16-22)+11=,5
12-21-22=,-31
17-22-12=,-17
21+22-21=,22
14-(21+20)=,-27
(12-17)+25=,20
16-(24+25)=,-33
(23-10)+18=,31
19+11+13=,43
(13-16)+16=,13
10+22+11=,43
14+(20-19)=,15
(16-20)+25=,21
(24-22)+25=,27
18-19-17=,-18
(10+13)-15=,8
(17+17)-17=,17
11+13-22=,2
17-11+14=,20
(16+12)-23=,5
(16-24)+25=,17
(13-19)+18=,12
11+24-21=,14
(25+11)-10=,26
15-20-14=,-19
20-(19+12)=,-11
18+(11-15)=,14
13+24-22=,15
20-(25+15)=,-20
(12+10)-20=,2
(17+16)-23=,10
15+15+10=,40
17+18+22=,57
(21-14)+15=,22
(24-13)+24=,35
(23-23)+16=,16
(16+21)-20=,17
(16-13)+13=,16
10-(19+10)=,-19
22-(10+16)=,-4
14-13-21=,-20
14+14+14=,42
21+15-20=,16
(21+13)-10=,24
14-19-10=,-15
(19-25)+21=,15
(25-10)+18=,33
19-(16+13)=,-10
(19+18)-18=,19
11+12+13=,36
(15-19)+10=,6
(18+20)-12=,26
14-14+25=,25
(14+25)-24=,15
23+21+24=,68
11-(15+24)=,-28
24+14+11=,49
(17-15)+10=,12
21+22-19=,24
20-22+20=,18
(16-13)+10=,13
19+(23-19)=,23
14+(24-13)=,25
(13+14)-11=,16
(23-24)+21=,20
10-(21+16)=,-27
10+(22-17)=,15
17+24-17=,24
24-22+24=,26
(12+17)-16=,13
14+15+19=,48
24+17-21=,20
24+(15-18)=,21
16+14-21=,9
19-(14+12)=,-7
15+25-16=,24
18-12+11=,17
11-22+15=,4
21+15-16=,20
13-14-19=,-20
23+(18-22)=,19
16+11-17=,10
(15+16)-24=,7
13-11-23=,-21
15-10+25=,30
17+11-18=,10
16+24-23=,17
18+(18-21)=,15
15+24-21=,18
20-23+25=,22
(17+11)-11=,17
19-(13+21)=,-15
10+13+19=,42
21-18+25=,28
20-(12+17)=,-9
12+(20-25)=,7
(12-10)+18=,20
23+23+14=,60
20-19-22=,-21
25-23+15=,17
19-16+20=,23
15-19-14=,-18
(21-15)+25=,31
12+17-22=,7
17-(21+16)=,-20
(24+11)-17=,18
17+10-23=,4
12+18+25=,55
16+18+11=,45
(11+25)-22=,14
18-18+19=,19
16+18+22=,56
23-(20+19)=,-16
12+18+15=,45
(15+17)-11=,21
(22-18)+11=,15
15+12-21=,6
24-21-22=,-19
(20+14)-13=,21
23-(12+25)=,-14
10+23-20=,13
(16+17)-11=,22
23-(10+10)=,3
18-22-18=,-22
19-20-25=,-26
(24+21)-15=,30
23+21-19=,25
13+15+15=,43
16+13+22=,51
25-(13+16)=,-4
13-19-18=,-24
20+16-12=,24
18-20-14=,-16
18+(20-15)=,23
19-14-10=,-5
21+18-10=,29
17+21+19=,57
22-19-14=,-11
(20+14)-21=,13
10+18-19=,9
10+20+13=,43
17-(14+21)=,-18
19+(22-12)=,29
21-(19+25)=,-23
(21-16)+24=,29
11+24-20=,15
16-24+19=,11
16-(10+10)=,-4
16-14-23=,-21
14-10-19=,-15
13-18-11=,-16
18-24+16=,10
25-17+15=,23
(18+10)-24=,4
20+16+12=,48
23-13+19=,29
20+13+19=,52
13-25-19=,-31
16+(11-23)=,4
14+(20-14)=,20
(20-25)+15=,10
15-11+17=,21
17-(11+20)=,-14
(14+25)-17=,22
22+17-19=,20
13-(24+19)=,-30
13+13+18=,44
21-17+18=,22
19-(18+12)=,-11
12-(21+23)=,-32
(25-23)+20=,22
11-(21+20)=,-30
17-(11+11)=,-5
13-(14+23)=,-24
13+20+24=,57
24-15+21=,30
14-24-18=,-28
12-25+25=,12
24+14+20=,58
22+(22-17)=,27
(15-23)+11=,3
(20+17)-21=,16
14-15+22=,21
12+15+16=,43
24-(23+19)=,-18
(22+11)-12=,21
19+(22-18)=,23
16-25+24=,15
15+20-20=,15
12+15-24=,3
15+21-12=,24
21-(15+12)=,-6
11+17-13=,15
(12+21)-24=,9
19+(15-13)=,21
14+19-20=,13
22-15-15=,-8
16+10-11=,15
25+15+23=,63
(20+15)-12=,23
13+13+22=,48
13+15-21=,7
(24-15)+24=,33
12+13-15=,10
25+(11-17)=,19
22-20+18=,20
24-(21+10)=,-7
(20-22)+11=,9
10+(20-12)=,18
17+14-15=,16
11-22+19=,8
(23-24)+22=,21
(25+22)-19=,28
(24-12)+19=,31
25-19+11=,17
14+12+10=,36
19+(21-24)=,16
13+(12-14)=,11
21-10-21=,-10
23+(22-21)=,24
24+19+17=,60
25-(14+15)=,-4
12+14-10=,16
(21+15)-18=,18
(23+18)-13=,28
(17+18)-14=,21
10+14-19=,5
18+22-12=,28
(24-21)+13=,16
24+23-22=,25
24+(21-21)=,24
10+17-16=,11
(14-11)+13=,16
18-19-10=,-11
19+12-12=,19
19-18-14=,-13
(16-19)+21=,18
11+(19-11)=,19
(21+18)-22=,17
(10+11)-21=,0
11-19-16=,-24
(19-11)+24=,32
20-(25+12)=,-17
10+18+10=,38
(17+15)-24=,8
25-17-20=,-12
14+24+16=,54
11-18-21=,-28
10-10+14=,14
(21-14)+19=,26
21-22-13=,-14
23+(10-15)=,18
23+24+18=,65
(14-20)+17=,11
19+16+25=,60
11-13+11=,9
11+21+15=,47
(11-15)+20=,16
13+18-17=,14
22+(23-19)=,26
11+15-10=,16
22+10+11=,43
(19+12)-11=,20
14+19-13=,20
13-(24+25)=,-36
19-20+19=,18
25+(13-21)=,17
15+13-20=,8
22-24+15=,13
(25+12)-10=,27
22-14+10=,18
19+(11-19)=,11
23-21-18=,-16
23+(20-21)=,22
14-(16+13)=,-15
10+22-18=,14
17-20-14=,-17
16+18-19=,15
21-15-11=,-5
16+(10-15)=,11
20+(12-20)=,12
25+(11-13)=,23
10+20-20=,10
25+(21-25)=,21
16-(18+11)=,-13
13-22-21=,-30
10+20+11=,41
12+17-10=,19
17-20-18=,-21
(23+18)-21=,20
(20+14)-10=,24
19+14-13=,20
22-20+13=,15
(19-23)+24=,20
14+15+13=,42
(18-19)+10=,9
11+17-19=,9
22-(15+23)=,-16
(11+12)-22=,1
(10+14)-23=,1
14+16+21=,51
25+17+21=,63
(25-25)+20=,20
13+15+18=,46
15+13+15=,43
(21-19)+20=,22
21+(10-12)=,19
10-10-14=,-14
24+(13-24)=,13
14+21+14=,49
(22-24)+25=,23
12+16+15=,43
14-12-19=,-17
15+15+19=,49
(17+12)-24=,5
(17+20)-17=,20
10-25-14=,-29
(23+10)-12=,21
10-14+16=,12
23+10+18=,51
(13+23)-14=,22
(20-11)+12=,21
(25+17)-21=,21
17-22+23=,18
(22+14)-15=,21
22-(18+23)=,-19
25+25+13=,63
(19-20)+23=,22
24+17+10=,51
23+24+15=,62
22+17+18=,57
10-20-11=,-21
19+23+18=,60
11+16+21=,48
18+13+13=,44
(21-11)+20=,30
(19-20)+13=,12
23+17+16=,56
(23+22)-19=,26
(24-20)+22=,26
(22-10)+20=,32
21-15+10=,16
18-12-10=,-4
18-25-22=,-29
(16+21)-11=,26
(25-24)+19=,20
14-25+15=,4
13-15-11=,-13
13+17-18=,12
18+25-12=,31
16-10+13=,19
22+22+10=,54
12-(18+18)=,-24
20-12+14=,22
24-(25+23)=,-24
23+15-14=,24
14+15-11=,18
22-(24+16)=,-18
(22-25)+19=,16
23+(10-12)=,21
(17+16)-16=,17
(10-16)+18=,12
(25+18)-25=,18
14+(25-18)=,21
(21-20)+20=,21
13-(22+19)=,-28
10-(20+24)=,-34
(12+25)-17=,20
24-11+15=,28
(17+17)-20=,14
(12-19)+11=,4
12-15+17=,14
(18+20)-13=,25
15-(11+19)=,-15
(25+16)-11=,30
24-(24+14)=,-14
(14-18)+19=,15
(10-25)+20=,5
21+25-21=,25
11+16+19=,46
17+15-14=,18
15-22+18=,11
20-21+25=,24
25+13-22=,16
10+24-16=,18
17+10-21=,6
20-20+24=,24
19-(23+24)=,-28
18+(14-18)=,14
(19+10)-23=,6
(23-11)+12=,24
11-(20+20)=,-29
21-(23+20)=,-22
12+16+16=,44
(23-18)+17=,22
16-13+24=,27
17+20-10=,27
13-(22+20)=,-29
(12+16)-17=,11
13+23-14=,22
(11+16)-19=,8
20+12+20=,52
23-11-25=,-13
(15-19)+17=,13
10+12-19=,3
21+10-17=,14
16+14-24=,6
16-13+25=,28
21+14+22=,57
(24-14)+14=,24
14+21+23=,58
12-13-22=,-23
24+(25-10)=,39
22+(14-17)=,19
(11+25)-19=,17
23-(16+14)=,-7
22+14+13=,49
12+21+12=,45
(15-23)+15=,7
14+(10-11)=,13
16+(12-25)=,3
(16+24)-10=,30
15+14-19=,10
24+14+23=,61
22+20+10=,52
20+16-23=,13
17+16+17=,50
20-15+17=,22
(21-15)+24=,30
(13+24)-11=,26
12-16+14=,10
(25+22)-15=,32
15+19+16=,50
(15+11)-24=,2
15+13-12=,16
(17+21)-17=,21
10+16-23=,3
14-13-10=,-9
10-(21+15)=,-26
16+18-11=,23
19+19-18=,20
(23+25)-25=,23
22-(11+23)=,-12
25+11-12=,24
16+(21-15)=,22
11+(17-21)=,7
21-20-12=,-11
15+(10-25)=,0
22+(13-16)=,19
(13+25)-14=,24
15+21-22=,14
19-(20+21)=,-22
18-23+20=,15
14-13+10=,11
24+15+19=,58
18-22-25=,-29
25+10+18=,53
11-23+17=,5
(21-25)+23=,19
12-13+19=,18
21-14+16=,23
(18+12)-14=,16
14-(18+10)=,-14
(13-19)+12=,6
16+22+23=,61
18+(14-12)=,20
10+(12-23)=,-1
24+21+25=,70
23+19-16=,26
12-10+12=,14
19+14-24=,9
10+20+21=,51
(18-13)+17=,22
12-21-24=,-33
19+23+12=,54
(21+20)-14=,27
18+15+17=,50
18+(17-18)=,17
(25+18)-13=,30
20+24+12=,56
24-(21+23)=,-20
18-20+16=,14
19+21+24=,64
11-19-17=,-25
10+(23-14)=,19
22+10+15=,47
(20-18)+18=,20
16-19-15=,-18
(16-16)+11=,11
(20-16)+20=,24
(25+19)-24=,20
17+23+12=,52
(20+11)-16=,15
16+15+13=,44
(14-15)+16=,15
16-(18+18)=,-20
16-(13+20)=,-17
18+(22-15)=,25
25+11+17=,53
14-13+13=,14
25-18+24=,31
21-11-24=,-14
20+10+12=,42
(16-14)+25=,27
(17-25)+10=,2
(12+15)-11=,16
22-(13+22)=,-13
17+14+12=,43
(13+10)-16=,7
(12-17)+12=,7
16-(22+17)=,-23
11-(20+21)=,-30
20-21-15=,-16
13-18-13=,-18
15+18+10=,43
11+(17-16)=,12
22-10-23=,-11
16-19+11=,8
17+19+19=,55
22+15-17=,20
(16+13)-24=,5
14+19+11=,44
10-23+12=,-1
10-20-19=,-29
21+(21-17)=,25
25+23+11=,59
(21-15)+22=,28
12-(24+10)=,-22
10+20+16=,46
11+10-20=,1
17-17+21=,21
(14+16)-24=,6
(18-11)+10=,17
15-17+21=,19
25+23+10=,58
24-21+14=,17
15-(19+25)=,-29
17-14-21=,-18
22-22-15=,-15
11+13+22=,46
25-(17+13)=,-5
14+10+15=,39
16+21-17=,20
15+25-23=,17
10+(10-14)=,6
(12+25)-21=,16
14+(25-24)=,15
19-(17+13)=,-11
20+20+13=,53
21-15-20=,-14
(19+18)-13=,24
13+15-22=,6
13-20-13=,-20
17-15+19=,21
25-(22+11)=,-8
17+(21-20)=,18
10+(24-14)=,20
19-24-16=,-21
22-(19+11)=,-8
14-14+21=,21
12+(16-20)=,8
14-(24+25)=,-35
21+10-11=,20
20-(19+15)=,-14
24+25-22=,27
22+21+20=,63
(11-25)+15=,1
12+10+22=,44
13-19-25=,-31
20-(14+16)=,-10
(15-25)+22=,12
25-12-13=,0
(13+13)-17=,9
19-(23+23)=,-27
(11-20)+17=,8
10-(19+11)=,-20
14+19-10=,23
22-16-19=,-13
18+18+17=,53
16+14+10=,40
(16+11)-10=,17
10+(17-24)=,3
21-(16+24)=,-19
24+(17-18)=,23
(13+17)-24=,6
22+19-19=,22
16+(18-20)=,14
10-19-12=,-21
20+22+16=,58
15+(10-10)=,15
21-11+13=,23
(24+25)-23=,26
17+21-10=,28
(18-23)+25=,20
10+16+13=,39
22+22-24=,20
11-23+12=,0
(13+10)-20=,3
25-15-23=,-13
16-(13+21)=,-18
15-12+21=,24
17-23+15=,9
10+(10-23)=,-3
19-24-22=,-27
23-20-11=,-8
16-11+21=,26
16+24+24=,64
(14+12)-19=,7
23+(20-19)=,24
(24-22)+10=,12
18-16-17=,-15
14+14+21=,49
(15+21)-22=,14
(17+24)-21=,20
12-16-11=,-15
15-16+12=,11
(17-15)+25=,27
15+(25-12)=,28
10-10+20=,20
25+(19-11)=,33
23+20+22=,65
(10+22)-18=,14
21+22+22=,65
24-21+10=,13
25-23+13=,15
(22+14)-19=,17
14+(10-13)=,11
(18+23)-24=,17
18+12+25=,55
20-12-16=,-8
21-11-10=,0
18-(15+18)=,-15
23-14-17=,-8
10-(24+20)=,-34
18-12+19=,25
(18+14)-15=,17
24+(12-19)=,17
(12-13)+16=,15
17+(11-18)=,10
20+12-25=,7
(10+22)-11=,21
14+(22-18)=,18
18+20+14=,52
15-10+23=,28
19+24-18=,25
20-21+16=,15
(14+22)-23=,13
18-12+20=,26
16+(16-17)=,15
16-10-24=,-18
17+24-11=,30
(24+25)-20=,29
14-13+21=,22
20-15-15=,-10
25+15-21=,19
20+22+21=,63
(16-10)+18=,24
20+(24-24)=,20
18+16-23=,11
20-10+15=,25
21+(10-14)=,17
(18-19)+17=,16
10+11-24=,-3
25-18+15=,22
20-16-11=,-7
19+16+15=,50
13-22+15=,6
21-10+21=,32
14+22-13=,23
11-21+15=,5
(12+13)-19=,6
(12+14)-20=,6
14-17-23=,-26
(19-23)+13=,9
(17+16)-25=,8
21-(11+21)=,-11
22-14-10=,-2
20+11-19=,12
16-23-22=,-29
(15-16)+22=,21
(13-14)+12=,11
19+15-12=,22
11+(18-13)=,16
12+(18-18)=,12
22-10+12=,24
19-(23+22)=,-26
(16-19)+19=,16
25+12+18=,55
20-12-19=,-11
14+(17-19)=,12
14+(10-23)=,1
(19-18)+11=,12
11-13-19=,-21
11+10+20=,41
23-24-20=,-21
24-(14+15)=,-5
(13-12)+16=,17
(14-10)+10=,14
25-11-15=,-1
17-(11+15)=,-9
(21+12)-20=,13
13+(12-20)=,5
11+12-18=,5
11+(13-13)=,11
12-(21+25)=,-34
(19-14)+18=,23
22-23-17=,-18
12+17+11=,40
(10+19)-22=,7
11-(10+24)=,-23
